Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
ko,uk,15.16,0.12954998,0.451078002,0.112828709,-1.24989735,1.130137247,-1.658342672,1.589955549,1.540972303,-0.180091338,0.590200479,0.279691672,0.6364,0.641,0.5861,0.3932
ko,id,11.24,1.006746054,-1.631016627,0.119096971,-1.263853054,1.130137247,-1.667977489,0.525274709,1.540972303,0.538721268,0.590200479,0.391334302,0.5688,0.4638,0.4569,0.2665
ko,da,13.52,0.760956035,-0.453697316,0.107908998,-1.287183995,1.130137247,-1.684084834,0.592216931,1.540972303,0.511635538,0.590200479,0.253944134,0.7595,0.641,0.6737,0.41
ko,sv,15.54,-0.185334185,0.646154437,0.114377045,-1.32474757,1.130137247,-1.710018185,0.487224407,1.540972303,0.553492023,0.590200479,0.35411619,0.6111,0.641,0.5026,0.374
ko,zh,16.68,-1.285047375,0.961078277,0.109956796,-1.411973294,1.130137247,-1.770237569,0.307574441,1.540972303,0.617710418,0.590200479,0.086859208,0.6315,0.641,0.6737,1
et,cs,47.94,-1.017235098,0.914000457,0.184067066,2.821498253,0.899421764,1.314876103,-1.157382288,0.29540105,0.793971271,0.590200479,0.036370543,0.724,0.0002,0.6784,0.0591
et,ru,46.5,-0.453146461,0.760558157,0.156688392,1.873754059,0.899421764,0.660567168,-0.499150064,0.29540105,0.617623589,0.590200479,0.023676003,0.7014,0.6162,0.688,0.1505
et,no,51.58,-1.630317449,1.006379146,0.204613185,1.241510192,0.899421764,0.224075113,-0.840558589,0.29540105,0.718846338,0.590200479,0.235742481,0.6257,0.0002,0,0.0359
et,es,40.93,0.451514869,0.129072545,0.174181668,1.136962251,0.899421764,0.151896721,-1.487610089,0.29540105,0.857760743,0.590200479,0.042275189,0.707,0.5922,0.6832,0.1347
et,ko,16.7,1.092509625,-2.949714514,0.146972597,1.089662201,0.899421764,0.119241448,1.411236708,0.29540105,-1.676763314,0.590200479,0.216361108,0.7499,0.641,0.6737,0.3622
et,pl,42.9,0.301296653,0.300840858,0.153054055,0.703254081,0.899421764,-0.14752915,0.801097958,0.29540105,-0.201578863,0.590200479,-0.091684996,0.7033,0.6162,0.6597,0.0447
et,nl,44.48,0.033484377,0.519686992,0.168875536,0.504323909,0.899421764,-0.284867674,-0.337975443,0.29540105,0.560409945,0.590200479,0.183885046,0.7747,0.0002,0.6068,0.0693
et,pt,40.02,0.760956035,-0.453697316,0.168075982,0.525078257,0.899421764,-0.270539171,-1.07504565,0.29540105,0.775909236,0.590200479,-0.058322747,0.709,0.0002,0.6328,0.1341
et,la,28.26,0.961450893,-1.285703049,0.025828023,0.338757432,0.899421764,-0.399172384,0.049408809,0.29540105,0.388893012,0.590200479,0.445858327,0.7219,0.0002,0,0.1043
et,fr,40.64,0.585005577,-0.071447576,0.190584644,0.251315147,0.899421764,-0.459541278,-0.597421851,0.29540105,0.64930494,0.590200479,0.141440176,0.7619,0.5456,0.6025,0.093
et,de,46.6,-0.613408078,0.813914965,0.16654956,0.130052999,0.899421764,-0.543258917,0.416645311,0.29540105,0.160774635,0.590200479,0.18825689,0.7703,0.5456,0.6153,0.0691
et,hi,32.07,0.86538529,-0.799010895,0.103263635,0.161022962,0.899421764,-0.521877701,-2.08567128,0.29540105,0.945754323,0.590200479,0.125075208,0.7761,0.5922,0.5363,0.2818
et,ca,40.56,0.646566728,-0.185851296,0.187895234,0.149517012,0.899421764,-0.529821243,-1.636763242,0.29540105,0.882643504,0.590200479,0.173143227,0.7838,0.6162,0.6461,0.1185
et,it,41.28,0.378754452,0.218026607,0.172606789,0.044203098,0.899421764,-0.602528452,-0.916818639,0.29540105,0.738381718,0.590200479,0.048156199,0.7084,0.0002,0.6737,0.098
et,en,44.7,-0.070944878,0.584585529,0.193928234,0.123949994,0.899421764,-0.547472344,-1.059034404,0.29540105,0.772284942,0.590200479,0.023676003,0.7367,0.5687,0.5983,0.0814
et,fi,59.45,-2.948849201,1.092153523,0.253822111,0.034221368,0.899421764,-0.609419694,1.471043869,0.29540105,-2.067607743,-1.448332833,-0.368909102,0.6584,0.5687,0.6506,0.0298
et,bg,43.49,0.12954998,0.451078002,0.14958932,-0.363406583,0.899421764,-0.883936302,0.573460789,0.29540105,0.033336441,0.590200479,-0.332164532,0.6787,0.6162,0.6416,0.0902
et,sl,46.1,-0.311785697,0.704718761,0.176628789,-0.462645896,0.899421764,-0.952449694,0.939384218,0.29540105,-0.386715314,0.590200479,-0.307829001,0.6644,0.0002,0.669,0.0785
et,sk,40.66,0.520115216,0.032994838,0.150001211,-0.427488318,0.899421764,-0.928177409,1.152921784,0.29540105,-0.780575324,0.590200479,0.30409949,0.8043,0.0002,0,0.0625
et,ro,40.37,0.705123674,-0.312318741,0.169117825,-0.534291076,0.899421764,-1.001912494,0.163514759,0.29540105,0.326453901,0.590200479,-0.031886151,0.7167,0.641,0.6552,0.0732
et,hr,45.23,-0.185334185,0.646154437,0.167688319,-0.686027734,0.899421764,-1.106669296,0.734470446,0.29540105,-0.125256192,0.590200479,0.48897532,0.9208,0.0002,0.6832,0.0822
et,ar,22.2,1.050393749,-2.117708781,0.097036804,-0.835972599,0.899421764,-1.21018907,-0.898723408,0.29540105,0.733835952,0.590200479,0.30409949,0.8043,0.0002,0,1
et,lv,55.3,-2.116948288,1.05003234,0.172049524,-0.934988279,0.899421764,-1.278548069,1.20895374,0.29540105,-0.918542712,0.590200479,0.183885046,0.6649,0.5922,0,0.0157
et,he,24.32,1.006746054,-1.631016627,0.148717079,-1.096068136,0.899421764,-1.389755281,-0.619437084,0.29540105,0.656100096,0.590200479,0.210878637,0.7168,0.0002,0.7028,0.1644
et,uk,43.28,0.218492836,0.378308417,0.153659778,-1.24989735,0.899421764,-1.495956753,1.589955549,0.29540105,-4.025855595,0.590200479,-0.219120412,0.6578,0.0002,0.6737,0.0634
et,id,31.23,0.914379004,-1.017857028,0.164514331,-1.263853054,0.899421764,-1.505591571,0.525274709,0.29540105,0.07495939,0.590200479,0.080087575,0.7434,0.5687,0.669,0.5264
et,da,47.27,-0.798416536,0.865000571,0.160492332,-1.287183995,0.899421764,-1.521698916,0.592216931,0.29540105,0.016476423,0.590200479,-0.329402264,0.4259,0.0002,0,0.048
et,sv,49.56,-1.285047375,0.961078277,0.138904368,-1.32474757,0.899421764,-1.547632267,0.487224407,0.29540105,0.10621659,0.590200479,0.005662409,0.74,0.0002,0.6153,0.0153
et,zh,35.17,0.814306121,-0.613979125,0.141254573,-1.411973294,0.899421764,-1.60785165,0.307574441,0.29540105,0.237368995,0.590200479,0.30409949,0.8043,0.0002,0,1
pl,cs,81.75,-2.948849201,1.092153523,0.338503344,2.821498253,0.940946336,1.285649604,-1.157382288,0.523415769,0.824116874,-1.901491133,-0.091684996,0.5176,0.6162,0.4653,0.0165
pl,ru,76.8,-1.285047375,0.961078277,0.182107023,1.873754059,0.940946336,0.631340669,-0.499150064,0.523415769,0.664422062,-2.104593978,-0.18997029,0.4558,0,0.4949,0.1763
pl,no,62.61,0.301296653,0.300840858,0.227675585,1.241510192,0.940946336,0.194848614,-0.840558589,0.523415769,0.755812937,0.053878439,0.215171006,0.7655,0.6162,0.6597,0.0526
pl,es,66.28,-0.185334185,0.646154437,0.213586957,1.136962251,0.940946336,0.122670222,-1.487610089,0.523415769,0.882415809,0.354869848,0.043346216,0.5011,0.3613,0.4801,0.0984
pl,ko,16.61,1.092509625,-2.949714514,0.17027592,1.089662201,0.940946336,0.090014949,1.411236708,0.523415769,-1.074422724,0.590200479,0.292849961,0.5969,0.5,0.5633,0.3976
pl,et,61.86,0.451514869,0.129072545,0.2,0.749460668,0.940946336,-0.144855287,0.787207604,0.523415769,-0.027773334,0.590200479,-0.091684996,0.7033,0.6162,0.6597,0.0447
pl,nl,61.59,0.585005577,-0.071447576,0.214005017,0.504323909,0.940946336,-0.314094173,-0.337975443,0.523415769,0.613108993,0.28033711,0.001812783,0.5689,0.6162,0.5368,0.0466
pl,pt,62.64,0.218492836,0.378308417,0.206772575,0.525078257,0.940946336,-0.29976567,-1.07504565,0.523415769,0.807659084,0.387188656,-0.342917648,0.4844,0.6162,0.4584,0.1016
pl,la,51.48,0.914379004,-1.017857028,0.008904682,0.338757432,0.940946336,-0.428398883,0.049408809,0.523415769,0.460880491,0.053878439,0.069345408,0.7335,0.6162,0.6597,0.0599
pl,fr,66.09,-0.070944878,0.584585529,0.194941472,0.251315147,0.940946336,-0.488767777,-0.597421851,0.523415769,0.692944383,0.400393857,0.067503504,0.5198,0.3333,0.5239,0.063
pl,de,63.52,0.12954998,0.451078002,0.19527592,0.130052999,0.940946336,-0.572485416,0.416645311,0.523415769,0.262521091,0.136699067,0.048422959,0.5456,0.3333,0.5805,0.0282
pl,hi,36.22,1.050393749,-2.117708781,0.098285953,0.161022962,0.940946336,-0.5511042,-2.08567128,0.523415769,0.963266249,0.19748707,0.048422959,0.5532,0.2048,0.5925,0.2847
pl,ca,65.89,0.033484377,0.519686992,0.213210702,0.149517012,0.940946336,-0.559047742,-1.636763242,0.523415769,0.905229044,0.309924375,0.041203381,0.4685,0,0.4568,0.0797
pl,it,67.77,-0.311785697,0.704718761,0.217725753,0.044203098,0.940946336,-0.631754951,-0.916818639,0.523415769,0.77353665,0.28033711,-0.409872056,0.4954,0.6162,0.498,0.0537
pl,en,62.22,0.378754452,0.218026607,0.233110368,0.123949994,0.940946336,-0.576698843,-1.059034404,0.523415769,0.804359385,0.28033711,0.141940834,0.541,0.2804,0.5472,0.0666
pl,fi,55.01,0.814306121,-0.613979125,0.194774247,0.034221368,0.940946336,-0.638646193,1.471043869,0.523415769,-1.278414843,0.590200479,-0.137884786,0.4809,0.2804,0.5146,0.0745
pl,bg,72.65,-0.613408078,0.813914965,0.180351171,-0.363406583,0.940946336,-0.913162801,0.573460789,0.523415769,0.153984069,-1.055766477,-0.204789929,0.4614,0,0.5078,0.0528
pl,sl,77.18,-1.630317449,1.006379146,0.280267559,-0.462645896,0.940946336,-0.981676193,0.939384218,0.523415769,-0.190317434,-1.448332833,-0.426361356,0.5124,0.6162,0.5281,0.0341
pl,sk,79.09,-2.116948288,1.05003234,0.293060201,-0.427488318,0.940946336,-0.957403907,1.152921784,0.523415769,-0.491024576,-2.64109249,0.17167233,0.6339,0.6162,0.6597,0.0183
pl,ro,70.89,-0.453146461,0.760558157,0.200585284,-0.534291076,0.940946336,-1.031138993,0.163514759,0.523415769,0.406097714,0.243839465,-0.409872056,0.432,0.2163,0.4856,0.0365
pl,hr,75.01,-1.017235098,0.914000457,0.269147157,-0.686027734,0.940946336,-1.135895795,0.734470446,0.523415769,0.021436119,-0.792071687,0.554111155,0.6144,0.6162,0.4554,0.0375
pl,ar,53.45,0.86538529,-0.799010895,0.130894649,-0.835972599,0.940946336,-1.239415569,-0.898723408,0.523415769,0.769410033,0.590200479,0.17167233,0.6339,0.6162,0.6597,1
pl,lv,60.52,0.646566728,-0.185851296,0.197115385,-0.934988279,0.940946336,-1.307774567,1.20895374,0.523415769,-0.590511528,-1.448332833,0.201775577,0.6873,0.2048,0.6597,0.0332
pl,he,49.9,0.961450893,-1.285703049,0.167725753,-1.096068136,0.940946336,-1.41898178,-0.619437084,0.523415769,0.69907182,0.590200479,-0.163234557,0.5866,0.6162,0.6276,0.1332
pl,uk,74.05,-0.798416536,0.865000571,0.177968227,-1.24989735,0.940946336,-1.525183252,1.589955549,0.523415769,-1.861911852,-1.448332833,-0.536515509,0.4591,0.6162,0.4504,0.029
pl,id,58.23,0.760956035,-0.453697316,0.192683946,-1.263853054,0.940946336,-1.53481807,0.525274709,0.523415769,0.189242656,0.590200479,-0.097270685,0.4222,0.2804,0.3821,0.5357
pl,da,60.26,0.705123674,-0.312318741,0.20020903,-1.287183995,0.940946336,-1.550925415,0.592216931,0.523415769,0.139756267,0.136699067,0.115168008,0.743,0.6162,0.6597,0.035
pl,sv,61.7,0.520115216,0.032994838,0.192976589,-1.32474757,0.940946336,-1.576858766,0.487224407,0.523415769,0.215843591,0.136699067,0.118477837,0.5891,0.6162,0.5444,0.0444
pl,zh,43.48,1.006746054,-1.631016627,0.155769231,-1.411973294,0.940946336,-1.637078149,0.307574441,0.523415769,0.32856443,0.590200479,0.17167233,0.6339,0.6162,0.6597,1
nl,cs,54.75,0.520115216,0.032994838,0.189019539,2.821498253,0.103368804,1.875167026,-1.157382288,-0.701088504,0.621821096,0.136699067,-0.054598585,0.4721,0.0002,0.4427,0.0373
nl,ru,62.81,-1.017235098,0.914000457,0.140394306,1.873754059,0.103368804,1.220858091,-0.499150064,-0.701088504,0.336208821,-0.066060666,0.10056701,0.5855,0.6162,0.5297,0.2171
nl,no,65.65,-2.116948288,1.05003234,0.28494386,1.241510192,0.103368804,0.784366036,-0.840558589,-0.701088504,0.503335165,-1.448332833,-0.197834463,0.7082,0.0002,0.6068,0.047
nl,es,62.94,-1.285047375,0.961078277,0.276368137,1.136962251,0.103368804,0.712187644,-1.487610089,-0.701088504,0.7192253,0.354869848,0.116696548,0.6034,0.5922,0.557,0.0683
nl,ko,26.52,1.092509625,-2.949714514,0.124966846,1.089662201,0.103368804,0.679532371,1.411236708,-0.701088504,-0.602977777,0.590200479,0.319927254,0.61,0.641,0.5145,0.4315
nl,et,48.89,0.705123674,-0.312318741,0.153788348,0.749460668,0.103368804,0.444662135,0.787207604,-0.701088504,-1.802281616,0.590200479,0.183885046,0.7747,0.0002,0.6068,0.0693
nl,pl,53.32,0.585005577,-0.071447576,0.1170984,0.703254081,0.103368804,0.412761773,0.801097958,-0.701088504,-1.891462649,0.053878439,0.001812783,0.5689,0.6162,0.5368,0.0466
nl,pt,60.57,-0.185334185,0.646154437,0.256918044,0.525078257,0.103368804,0.289751751,-1.07504565,-0.701088504,0.593724731,0.387188656,-0.134557766,0.4276,0.0002,0.3863,0.0653
nl,la,42.43,0.814306121,-0.613979125,0.094863407,0.338757432,0.103368804,0.161118539,0.049408809,-0.701088504,-0.083277581,0.053878439,0.111595219,0.76,0.0002,0.6068,0.0627
nl,fr,63.1,-1.630317449,1.006379146,0.267615595,0.251315147,0.103368804,0.100749645,-0.597421851,-0.701088504,0.389527366,0.400393857,-0.05688926,0.4628,0.5456,0.3411,0.0247
nl,de,66.82,-2.948849201,1.092153523,0.233401114,0.130052999,0.103368804,0.017032006,0.416645311,-0.701088504,-0.592440087,-3.094299789,-0.628715222,0.3911,0.5456,0.3086,0.0323
nl,hi,32.21,1.006746054,-1.631016627,0.118557157,0.161022962,0.103368804,0.038413222,-2.08567128,-0.701088504,0.849351225,0.19748707,0.244871494,0.5637,0.5922,0.4861,0.3313
nl,ca,62.09,-0.798416536,0.865000571,0.288833879,0.149517012,0.103368804,0.030469679,-1.636763242,-0.701088504,0.756495795,0.309924375,-0.194054407,0.4835,0.6162,0.4234,0.0564
nl,it,61.96,-0.613408078,0.813914965,0.187870215,0.044203098,0.103368804,-0.042237529,-0.916818639,-0.701088504,0.534567309,0.28033711,-0.299355213,0.4373,0.0002,0.4305,0.0574
nl,en,59.88,-0.070944878,0.584585529,0.206613032,0.123949994,0.103368804,0.012818579,-1.059034404,-0.701088504,0.58805812,-0.912128434,-0.111179847,0.5249,0.5687,0.4861,0.021
nl,fi,38.17,0.961450893,-1.285703049,0.155910176,0.034221368,0.103368804,-0.049128771,1.471043869,-0.701088504,-0.435035725,0.590200479,0.2034567,0.5635,0.5687,0.4561,0.0919
nl,bg,59.18,0.378754452,0.218026607,0.122668199,-0.363406583,0.103368804,-0.323645379,0.573460789,-0.701088504,-0.945662804,0.136699067,-0.104652779,0.5386,0.6162,0.5097,0.0886
nl,sl,59.34,0.301296653,0.300840858,0.165635222,-0.462645896,0.103368804,-0.392158771,0.939384218,-0.701088504,-3.829173185,0.053878439,-0.079994612,0.4804,0.0002,0.4622,0.0477
nl,sk,51.54,0.646566728,-0.185851296,0.10259924,-0.427488318,0.103368804,-0.367886486,1.152921784,-0.701088504,-1.724753845,0.053878439,0.254639714,0.6389,0.0002,0.6068,0.0525
nl,ro,59.5,0.12954998,0.451078002,0.228892229,-0.534291076,0.103368804,-0.441621571,0.163514759,-0.701088504,-0.211275447,0.243839465,0.052950486,0.5354,0.641,0.4679,0.0761
nl,hr,59.44,0.218492836,0.378308417,0.152948457,-0.686027734,0.103368804,-0.546378373,0.734470446,-0.701088504,-1.517956726,0.19748707,0.517161917,0.5673,0.0002,0.4766,0.0574
nl,ar,32.16,1.050393749,-2.117708781,0.104809477,-0.835972599,0.103368804,-0.649898147,-0.898723408,-0.701088504,0.527327181,0.590200479,0.254639714,0.6389,0.0002,0.6068,1
nl,lv,56.87,0.451514869,0.129072545,0.127663337,-0.934988279,0.103368804,-0.718257146,1.20895374,-0.701088504,-1.389972005,-0.255867289,0.108269831,0.7938,0.5922,0.6068,0.0676
nl,he,41.96,0.86538529,-0.799010895,0.125232075,-1.096068136,0.103368804,-0.829464358,-0.619437084,-0.701088504,0.400838565,0.590200479,0.160840515,0.5807,0.0002,0.5448,0.1682
nl,uk,59.52,0.033484377,0.519686992,0.129652551,-1.24989735,0.103368804,-0.93566583,1.589955549,-0.701088504,-0.148396732,0.053878439,-0.196258258,0.463,0.0002,0.4527,0.0721
nl,id,45.42,0.760956035,-0.453697316,0.163115551,-1.263853054,0.103368804,-0.945300648,0.525274709,-0.701088504,-0.822706785,0.590200479,0.149679297,0.5696,0.5687,0.4829,0.5823
nl,da,61.43,-0.453146461,0.760558157,0.217222173,-1.287183995,0.103368804,-0.961407993,0.592216931,-0.701088504,-0.997998777,-1.055766477,-0.194054407,0.7087,0.0002,0.6068,0.0215
nl,sv,61.29,-0.311785697,0.704718761,0.200070728,-1.32474757,0.103368804,-0.987341344,0.487224407,-0.701088504,-0.735544375,-1.055766477,-0.566205054,0.4276,0.0002,0.46,0.0578
nl,zh,39.7,0.914379004,-1.017857028,0.130934489,-1.411973294,0.103368804,-1.047560727,0.307574441,-0.701088504,-0.407588925,0.590200479,0.254639714,0.6389,0.0002,0.6068,1
pt,cs,56.4,0.646566728,-0.185851296,0.299517951,2.821498253,0.273769555,1.755232803,-1.157382288,-0.79873043,0.600387875,0.136699067,0.101339112,0.4985,0.0002,0.4431,0.0859
pt,ru,64.66,-0.070944878,0.584585529,0.145046406,1.873754059,0.273769555,1.100923867,-0.499150064,-0.79873043,0.299225788,-0.066060666,-0.095210328,0.5246,0.6162,0.47,0.2778
pt,no,66.28,-0.613408078,0.813914965,0.230400269,1.241510192,0.273769555,0.664431812,-0.840558589,-0.79873043,0.475926086,0.053878439,0.099279272,0.7396,0.0002,0.6328,0.1109
pt,es,76.78,-2.948849201,1.092153523,0.57409406,1.136962251,0.273769555,0.592253421,-1.487610089,-0.79873043,0.702257037,-4.91561827,-0.427836068,0.4921,0.5922,0.4797,0.0156
pt,ko,22.55,1.092509625,-2.949714514,0.132791328,1.089662201,0.273769555,0.559598147,1.411236708,-0.79873043,-0.425898717,0.590200479,0.402276408,0.6299,0.641,0.5185,0.4962
pt,et,44.63,0.86538529,-0.799010895,0.154135789,0.749460668,0.273769555,0.324727911,0.787207604,-0.79873043,-2.283664731,0.590200479,-0.058322747,0.709,0.0002,0.6328,0.1341
pt,pl,47.94,0.760956035,-0.453697316,0.166846536,0.703254081,0.273769555,0.292827549,0.801097958,-0.79873043,-2.424351606,0.053878439,-0.342917648,0.4844,0.6162,0.4584,0.1016
pt,nl,65.74,-0.311785697,0.704718761,0.252943857,0.504323909,0.273769555,0.155489025,-0.337975443,-0.79873043,0.193971161,0.28033711,-0.134557766,0.4276,0.0002,0.3863,0.0653
pt,la,43.7,0.914379004,-1.017857028,0.093316066,0.338757432,0.273769555,0.041184315,0.049408809,-0.79873043,-0.151706072,-4.678743551,0.235742481,0.7703,0.0002,0.6328,0.0686
pt,fr,75.88,-2.116948288,1.05003234,0.34765091,0.251315147,0.273769555,-0.019184578,-0.597421851,-0.79873043,0.35575506,-1.841046242,-0.202573252,0.4704,0.5456,0.3947,0.0411
pt,de,64.01,0.033484377,0.519686992,0.179365422,0.130052999,0.273769555,-0.102902218,0.416645311,-0.79873043,-0.719653199,0.136699067,0.002638553,0.5185,0.5456,0.4343,0.0745
pt,hi,30.37,1.006746054,-1.631016627,0.105739022,0.161022962,0.273769555,-0.081521002,-2.08567128,-0.79873043,0.837781033,0.19748707,0.129625325,0.5451,0.5922,0.477,0.3738
pt,ca,72.99,-1.285047375,0.961078277,0.420869607,0.149517012,0.273769555,-0.089464544,-1.636763242,-0.79873043,0.741137189,-6.462260229,-0.306130329,0.4069,0.6162,0.2848,0.0313
pt,it,74.55,-1.630317449,1.006379146,0.313307912,0.044203098,0.273769555,-0.162171752,-0.916818639,-0.79873043,0.508794805,-2.950661746,-0.854063195,0.3309,0.0002,0.351,0.069
pt,en,68.22,-0.798416536,0.865000571,0.234333405,0.123949994,0.273769555,-0.107115645,-1.059034404,-0.79873043,0.564985426,0.28033711,-0.174056734,0.484,0.5687,0.4235,0.0621
pt,fi,29.35,1.050393749,-2.117708781,0.158140873,0.034221368,0.273769555,-0.169062995,1.471043869,-0.79873043,-0.275887309,0.590200479,-0.045187123,0.5237,0.5687,0.454,0.1571
pt,bg,66.18,-0.453146461,0.760558157,0.135045687,-0.363406583,0.273769555,-0.443579603,0.573460789,-0.79873043,-1.134339948,0.136699067,-0.665109451,0.4385,0.6162,0.4276,0.119
pt,sl,61.97,0.12954998,0.451078002,0.167494064,-0.462645896,0.273769555,-0.512092995,0.939384218,-0.79873043,-3.860707767,0.053878439,-0.274555487,0.3827,0.0002,0.3356,0.0789
pt,sk,56.99,0.585005577,-0.071447576,0.170515864,-0.427488318,0.273769555,-0.487820709,1.152921784,-0.79873043,-1.352401622,0.053878439,0.205135902,0.6463,0.0002,0.6328,0.0963
pt,ro,69.52,-1.017235098,0.914000457,0.351392186,-0.534291076,0.273769555,-0.561555794,0.163514759,-0.79873043,-0.291956688,-2.64109249,-0.513657614,0.4448,0.641,0.4225,0.115
pt,hr,58.04,0.451514869,0.129072545,0.19020553,-0.686027734,0.273769555,-0.666312597,0.734470446,-0.79873043,-1.869169374,0.19748707,0.54043542,0.5274,0.0002,0.3806,0.0861
pt,ar,47.43,0.814306121,-0.613979125,0.084370578,-0.835972599,0.273769555,-0.769832371,-0.898723408,-0.79873043,0.50117932,0.590200479,0.205135902,0.6463,0.0002,0.6328,1
pt,lv,56,0.705123674,-0.312318741,0.137204115,-0.934988279,0.273769555,-0.838191369,1.20895374,-0.79873043,-1.092315299,-0.255867289,0.102110809,0.7776,0.5922,0.6328,0.1301
pt,he,57.59,0.520115216,0.032994838,0.13243159,-1.096068136,0.273769555,-0.949398582,-0.619437084,-0.79873043,0.367727954,0.590200479,-0.231008876,0.5389,0.0002,0.5958,0.1833
pt,uk,61.14,0.301296653,0.300840858,0.137707749,-1.24989735,0.273769555,-1.055600054,1.589955549,-0.79873043,-0.015025801,0.053878439,-0.277549405,0.4225,0.0002,0.4048,0.1164
pt,id,61.01,0.378754452,0.218026607,0.16368084,-1.263853054,0.273769555,-1.065234871,0.525274709,-0.79873043,-0.987506292,0.590200479,-0.157392874,0.4951,0.5687,0.4158,0.6254
pt,da,64.76,-0.185334185,0.646154437,0.166750606,-1.287183995,0.273769555,-1.081342217,0.592216931,-0.79873043,-1.197777471,0.136699067,0.148184708,0.7501,0.0002,0.6328,0.0867
pt,sv,61.47,0.218492836,0.378308417,0.14734873,-1.32474757,0.273769555,-1.107275567,0.487224407,-0.79873043,-0.8851086,0.136699067,-0.170956541,0.4869,0.0002,0.493,0.1231
pt,zh,38.79,0.961450893,-1.285703049,0.12638799,-1.411973294,0.273769555,-1.167494951,0.307574441,-0.79873043,-0.510141841,0.590200479,0.205135902,0.6463,0.0002,0.6328,1
la,cs,34.87,0.451514869,0.129072545,0.071251153,2.821498253,-0.096222245,2.01564644,-1.157382288,0.713223811,0.847194045,0.136699067,0.036370543,0.724,0.0002,0.6784,0.0454
la,ru,35.8,-0.311785697,0.704718761,0.001845149,1.873754059,-0.096222245,1.361337505,-0.499150064,0.713223811,0.69981319,-0.066060666,0.325018208,0.7761,0.6162,0.688,0.2255
la,no,35.52,-0.070944878,0.584585529,0.116315379,1.241510192,-0.096222245,0.92484545,-0.840558589,0.713223811,0.783970289,0.053878439,-0.184646597,0.47,0.0002,0,0.1009
la,es,36.14,-0.613408078,0.813914965,0.097438081,1.136962251,-0.096222245,0.852667058,-1.487610089,0.713223811,0.901366443,-0.837595696,0.383710975,0.7945,0.5922,0.6832,0.0573
la,ko,10.18,1.092509625,-2.949714514,0.000567738,1.089662201,-0.096222245,0.820011785,1.411236708,0.713223811,-0.752562601,0.590200479,0.466872969,0.8216,0.641,0.6737,0.4515
la,et,32.05,0.760956035,-0.453697316,0.07969626,0.749460668,-0.096222245,0.585141549,0.787207604,0.713223811,0.08228309,0.590200479,0.445858327,0.7219,0.0002,0,0.1043
la,pl,37.2,-1.285047375,0.961078277,0.016251508,0.703254081,-0.096222245,0.553241187,0.801097958,0.713223811,0.070645383,0.053878439,0.069345408,0.7335,0.6162,0.6597,0.0599
la,nl,33.02,0.705123674,-0.312318741,0.063018948,0.504323909,-0.096222245,0.415902663,-0.337975443,0.713223811,0.652791853,0.28033711,0.111595219,0.76,0.0002,0.6068,0.0627
la,pt,36.86,-1.017235098,0.914000457,0.088638138,0.525078257,-0.096222245,0.430231165,-1.07504565,0.713223811,0.831935665,-0.602118019,0.235742481,0.7703,0.0002,0.6328,0.0686
la,fr,35.25,0.218492836,0.378308417,0.167340856,0.251315147,-0.096222245,0.241229059,-0.597421851,0.713223811,0.726022598,-0.511766174,0.413345706,0.8265,0.5456,0.6025,0.0532
la,de,35.55,-0.185334185,0.646154437,0.054928678,0.130052999,-0.096222245,0.15751142,0.416645311,0.713223811,0.336500131,0.136699067,0.247436122,0.7836,0.5456,0.6153,0.0375
la,hi,23.4,1.006746054,-1.631016627,0,0.161022962,-0.096222245,0.178892636,-2.08567128,0.713223811,0.976797866,0.19748707,0.404580678,0.8366,0.5922,0.5363,0.3061
la,ca,35.35,0.12954998,0.451078002,0.084380101,0.149517012,-0.096222245,0.170949093,-1.636763242,0.713223811,0.922615568,-1.192188876,-0.090804983,0.7382,0.6162,0.6461,0.0374
la,it,37.74,-1.630317449,1.006379146,0.143070045,0.044203098,-0.096222245,0.098241885,-0.916818639,0.713223811,0.800349664,-1.448332833,-0.031886151,0.6918,0.0002,0.6737,0.0064
la,en,34.38,0.520115216,0.032994838,0.057696402,0.123949994,-0.096222245,0.153297992,-1.059034404,0.713223811,0.828878303,0.28033711,0.374553187,0.8146,0.5687,0.5983,0.0794
la,fi,30.86,0.86538529,-0.799010895,0.031154638,0.034221368,-0.096222245,0.091350643,1.471043869,0.713223811,-0.896032479,0.590200479,0.365122961,0.8016,0.5687,0.6506,0.1336
la,bg,36.48,-0.798416536,0.865000571,0.000141935,-0.363406583,-0.096222245,-0.183165965,0.573460789,0.713223811,0.240554729,0.136699067,0.250693731,0.7816,0.6162,0.6416,0.0521
la,sl,39.77,-2.948849201,1.092153523,0.074089845,-0.462645896,-0.096222245,-0.251679357,0.939384218,0.713223811,-0.056461144,0.053878439,0.164049144,0.7495,0.0002,0.669,0.0259
la,sk,35.43,0.033484377,0.519686992,0.015541835,-0.427488318,-0.096222245,-0.227407072,1.152921784,0.713223811,-0.305230186,0.053878439,0.30409949,0.8043,0.0002,0,0.0444
la,ro,35.03,0.378754452,0.218026607,0.070470513,-0.534291076,-0.096222245,-0.301142157,0.163514759,0.713223811,0.464919355,-1.795024722,0.121018794,0.7467,0.641,0.6552,0.0531
