Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
de,pt,57.98,0.378754452,0.218026607,,0.525078257,-0.422708919,0.660024319,-1.07504565,0.356955546,0.784776176,0.387188656,0.002638553,,,,0.0745
de,la,43.4,0.86538529,-0.799010895,,0.338757432,-0.422708919,0.531391106,0.049408809,0.356955546,0.40924479,0.053878439,0.247436122,,,,0.0375
de,fr,59.28,0.218492836,0.378308417,,0.251315147,-0.422708919,0.471022213,-0.597421851,0.356955546,0.661536522,0.400393857,-0.206058105,,,,0.0388
de,hi,36.94,1.006746054,-1.631016627,,0.161022962,-0.422708919,0.40868579,-2.08567128,0.356955546,0.950623807,0.19748707,-0.014522389,,,,0.3051
de,ca,57.9,0.451514869,0.129072545,,0.149517012,-0.422708919,0.400742247,-1.636763242,0.356955546,0.888933505,0.309924375,0.027739382,,,,0.0516
de,it,57.81,0.520115216,0.032994838,,0.044203098,-0.422708919,0.328035039,-0.916818639,0.356955546,0.748209794,0.28033711,-0.041779666,,,,0.0311
de,en,61.41,-0.613408078,0.813914965,,0.123949994,-0.422708919,0.383091146,-1.059034404,0.356955546,0.781243418,-0.912128434,-0.348498591,,,,0.053
de,fi,40.89,0.914379004,-1.017857028,,0.034221368,-0.422708919,0.321143796,1.471043869,0.356955546,-1.792140429,0.590200479,0.006760452,,,,0.0976
de,bg,61.84,-0.798416536,0.865000571,,-0.363406583,-0.422708919,0.046627188,0.573460789,0.356955546,0.067952029,0.136699067,0.026386171,,,,0.0566
de,sl,64.99,-1.630317449,1.006379146,,-0.462645896,-0.422708919,-0.021886203,0.939384218,0.356955546,-0.329062359,0.053878439,0.039594201,,,,0.0159
de,sk,59.6,0.033484377,0.519686992,,-0.427488318,-0.422708919,0.002386082,1.152921784,0.356955546,-0.693169049,0.053878439,0.121272648,,,,0.0232
de,ro,57.35,0.646566728,-0.185851296,,-0.534291076,-0.422708919,-0.071349003,0.163514759,0.356955546,0.349022622,0.243839465,0.026386171,,,,0.0458
de,hr,60.85,-0.311785697,0.704718761,,-0.686027734,-0.422708919,-0.176105805,0.734470446,0.356955546,-0.082835161,0.19748707,0.572149674,,,,0.0253
de,ar,28.89,1.050393749,-2.117708781,,-0.835972599,-0.422708919,-0.27962558,-0.898723408,0.356955546,0.743782476,0.590200479,0.121272648,,,,1
de,lv,58.82,0.301296653,0.300840858,,-0.934988279,-0.422708919,-0.347984578,1.20895374,0.356955546,-0.818377581,-0.255867289,-0.080868171,,,,0.0602
de,he,37.49,0.961450893,-1.285703049,,-1.096068136,-0.422708919,-0.45919179,-0.619437084,0.356955546,0.668142078,0.590200479,-0.080285741,,,,0.1359
de,uk,59.44,0.12954998,0.451078002,,-1.24989735,-0.422708919,-0.565393263,1.589955549,0.356955546,-2.96882231,0.053878439,-0.197834463,,,,0.044
de,id,49.89,0.760956035,-0.453697316,,-1.263853054,-0.422708919,-0.57502808,0.525274709,0.356955546,0.107685824,0.590200479,0.276497798,,,,0.5571
de,da,60.7,-0.185334185,0.646154437,,-1.287183995,-0.422708919,-0.591135425,0.592216931,0.356955546,0.051875426,-1.055766477,-0.137884786,,,,0.0361
de,sv,65.16,-2.116948288,1.05003234,,-1.32474757,-0.422708919,-0.617068776,0.487224407,0.356955546,0.137565401,-1.055766477,-0.302400149,,,,0.0639
de,zh,43.79,0.814306121,-0.613979125,,-1.411973294,-0.422708919,-0.67728816,0.307574441,0.356955546,0.263301842,0.590200479,0.121272648,,,,1
hi,cs,22.09,0.301296653,0.300840858,,2.821498253,0.27605804,1.753622084,-1.157382288,-2.307298839,0.071940633,0.136699067,0.302754086,,,,0.2958
hi,ru,21.79,0.378754452,0.218026607,,1.873754059,0.27605804,1.099313148,-0.499150064,-2.307298839,-0.862373621,-0.066060666,-0.103469148,,,,0.1618
hi,no,20.11,0.705123674,-0.312318741,,1.241510192,0.27605804,0.662821093,-0.840558589,-2.307298839,-0.256952093,0.053878439,0.322806917,,,,0.3173
hi,es,18.31,0.86538529,-0.799010895,,1.136962251,0.27605804,0.590642701,-1.487610089,-2.307298839,0.305867244,0.354869848,0.10159639,,,,0.3634
hi,ko,32.04,-1.630317449,1.006379146,,1.089662201,0.27605804,0.557987428,1.411236708,-2.307298839,1.136887672,0.590200479,-0.177163484,,,,0.2488
hi,et,40.54,-2.948849201,1.092153523,,0.749460668,0.27605804,0.323117192,0.787207604,-2.307298839,0.30517042,0.590200479,0.125075208,,,,0.2818
hi,pl,22.84,-0.070944878,0.584585529,,0.703254081,0.27605804,0.29121683,0.801097958,-2.307298839,0.328233505,0.053878439,0.048422959,,,,0.2847
hi,nl,23.07,-0.185334185,0.646154437,,0.504323909,0.27605804,0.153878306,-0.337975443,-2.307298839,-1.377070001,0.28033711,0.244871494,,,,0.3313
hi,pt,17.92,0.961450893,-1.285703049,,0.525078257,0.27605804,0.168206809,-1.07504565,-2.307298839,-0.000984313,0.387188656,0.129625325,,,,0.3738
hi,la,23.93,-0.798416536,0.865000571,,0.338757432,0.27605804,0.039573596,0.049408809,-2.307298839,-2.2471263,0.053878439,0.404580678,,,,0.3061
hi,fr,18.79,0.814306121,-0.613979125,,0.251315147,0.27605804,-0.020795298,-0.597421851,-2.307298839,-0.643778177,0.400393857,0.123301905,,,,0.3439
hi,de,26.4,-1.017235098,0.914000457,,0.130052999,0.27605804,-0.104512937,0.416645311,-2.307298839,-0.472016811,0.136699067,-0.014522389,,,,0.3051
hi,ca,20.22,0.646566728,-0.185851296,,0.149517012,0.27605804,-0.091075263,-1.636763242,-2.307298839,0.388855099,0.309924375,0.391123077,,,,0.3433
hi,it,18.19,0.914379004,-1.017857028,,0.044203098,0.27605804,-0.163782471,-0.916818639,-2.307298839,-0.164398101,0.28033711,0.2034567,,,,0.3049
hi,en,26.5,-1.285047375,0.961078277,,0.123949994,0.27605804,-0.108726364,-1.059034404,-2.307298839,-0.016034087,0.28033711,0.139435835,,,,0.3511
hi,fi,37.12,-2.116948288,1.05003234,,0.034221368,0.27605804,-0.170673714,1.471043869,-2.307298839,1.201755318,0.590200479,0.006760452,,,,0.2859
hi,bg,20.97,0.585005577,-0.071447576,,-0.363406583,0.27605804,-0.445190322,0.573460789,-2.307298839,-0.096171153,0.136699067,0.148433911,,,,0.2548
hi,sl,22.58,0.033484377,0.519686992,,-0.462645896,0.27605804,-0.513703714,0.939384218,-2.307298839,0.542968371,0.053878439,0.106988829,,,,0.2962
hi,sk,23.27,-0.453146461,0.760558157,,-0.427488318,0.27605804,-0.489431428,1.152921784,-2.307298839,0.83297758,0.053878439,0.121272648,,,,0.2819
hi,ro,21.05,0.520115216,0.032994838,,-0.534291076,0.27605804,-0.563166514,0.163514759,-2.307298839,-1.415537389,0.243839465,0.2034567,,,,0.2602
hi,hr,22.54,0.12954998,0.451078002,,-0.686027734,0.27605804,-0.667923316,0.734470446,-2.307298839,0.214709487,0.19748707,0.761475719,,,,0.2881
hi,ar,9.27,1.092509625,-2.949714514,,-0.835972599,0.27605804,-0.77144309,-0.898723408,-2.307298839,-0.185432549,0.590200479,0.121272648,,,,1
hi,lv,23.73,-0.613408078,0.813914965,,-0.934988279,0.27605804,-0.839802088,1.20895374,-2.307298839,0.902625572,-0.255867289,0.244871494,,,,0.273
hi,he,9.31,1.050393749,-2.117708781,,-1.096068136,0.27605804,-0.951009301,-0.619437084,-2.307298839,-0.601039995,0.590200479,-0.017588119,,,,0.2074
hi,uk,22.48,0.218492836,0.378308417,,-1.24989735,0.27605804,-1.057210773,1.589955549,-2.307298839,1.32574922,0.053878439,-0.041779666,,,,0.2611
hi,id,14.57,1.006746054,-1.631016627,,-1.263853054,0.27605804,-1.06684559,0.525274709,-2.307298839,-0.202198945,0.590200479,0.325680947,,,,0.2521
hi,da,19.1,0.760956035,-0.453697316,,-1.287183995,0.27605804,-1.082952936,0.592216931,-2.307298839,-0.056751174,0.136699067,0.339967361,,,,0.3169
hi,sv,23.18,-0.311785697,0.704718761,,-1.32474757,0.27605804,-1.108886286,0.487224407,-2.307298839,-0.291353802,0.136699067,0.282196282,,,,0.2968
hi,zh,21.62,0.451514869,0.129072545,,-1.411973294,0.27605804,-1.16910567,0.307574441,-2.307298839,-0.803995049,0.590200479,0.121272648,,,,1
ca,cs,58.64,0.451514869,0.129072545,,2.821498253,0.393942723,1.670650572,-1.157382288,-1.934130713,0.250816464,0.136699067,0.006486018,,,,0.0632
ca,ru,62.61,-0.070944878,0.584585529,,1.873754059,0.393942723,1.016341637,-0.499150064,-1.934130713,-0.395642031,-0.066060666,0.133406355,,,,0.2546
ca,no,63.94,-0.453146461,0.760558157,,1.241510192,0.393942723,0.579849581,-0.840558589,-1.934130713,0.005762349,0.053878439,-0.391765081,,,,0.1031
ca,es,85.35,-2.948849201,1.092153523,,1.136962251,0.393942723,0.50767119,-1.487610089,-1.934130713,0.435055393,-3.721878195,0.012785062,,,,0.0205
ca,ko,21.61,1.092509625,-2.949714514,,1.089662201,0.393942723,0.475015916,1.411236708,-1.934130713,0.853786962,0.590200479,0.499804957,,,,0.4773
ca,et,42.66,0.914379004,-1.017857028,,0.749460668,0.393942723,0.24014568,0.787207604,-1.934130713,-0.156956193,0.590200479,0.173143227,,,,0.1185
ca,pl,46.73,0.760956035,-0.453697316,,0.703254081,0.393942723,0.208245318,0.801097958,-1.934130713,-0.126532971,0.053878439,0.041203381,,,,0.0797
ca,nl,64.89,-0.613408078,0.813914965,,0.504323909,0.393942723,0.070906795,-0.337975443,-1.934130713,-0.679570689,0.28033711,-0.194054407,,,,0.0564
ca,pt,74.48,-1.630317449,1.006379146,,0.525078257,0.393942723,0.085235297,-1.07504565,-1.934130713,0.195006826,-2.64109249,-0.306130329,,,,0.0313
ca,la,44.86,0.814306121,-0.613979125,,0.338757432,0.393942723,-0.043397916,0.049408809,-1.934130713,-2.26298463,-4.678743551,-0.090804983,,,,0.0374
ca,fr,74.61,-2.116948288,1.05003234,,0.251315147,0.393942723,-0.103766809,-0.597421851,-1.934130713,-0.258710018,-1.841046242,0.11695115,,,,0.0343
ca,de,59.97,0.218492836,0.378308417,,0.130052999,0.393942723,-0.187484449,0.416645311,-1.934130713,-1.355839006,0.136699067,0.027739382,,,,0.0516
ca,hi,30.97,1.050393749,-2.117708781,,0.161022962,0.393942723,-0.166103232,-2.08567128,-1.934130713,0.662712255,0.19748707,0.391123077,,,,0.3433
ca,it,74.2,-1.285047375,0.961078277,,0.044203098,0.393942723,-0.246753983,-0.916818639,-1.934130713,0.072956388,-2.950661746,-0.38924782,,,,0.0384
ca,en,65.23,-0.798416536,0.865000571,,0.123949994,0.393942723,-0.191697876,-1.059034404,-1.934130713,0.183590208,0.28033711,-0.007024424,,,,0.0638
ca,fi,32.08,1.006746054,-1.631016627,,0.034221368,0.393942723,-0.253645226,1.471043869,-1.934130713,0.927325585,0.590200479,0.181450611,,,,0.145
ca,bg,63.1,-0.185334185,0.646154437,,-0.363406583,0.393942723,-0.528161834,0.573460789,-1.934130713,-0.723691464,0.136699067,-0.065799513,,,,0.0886
ca,sl,58.97,0.378754452,0.218026607,,-0.462645896,0.393942723,-0.596675225,0.939384218,-1.934130713,0.148525218,0.053878439,-0.123421851,,,,0.0514
ca,sk,53.96,0.585005577,-0.071447576,,-0.427488318,0.393942723,-0.57240294,1.152921784,-1.934130713,0.501133735,0.053878439,0.320592293,,,,0.0705
ca,ro,68.44,-1.017235098,0.914000457,,-0.534291076,0.393942723,-0.646138025,0.163514759,-1.934130713,-5.301547276,-2.64109249,-0.159849699,,,,0.0864
ca,hr,60.69,0.12954998,0.451078002,,-0.686027734,0.393942723,-0.750894827,0.734470446,-1.934130713,-0.278198111,0.19748707,0.478264352,,,,0.057
ca,ar,44.03,0.86538529,-0.799010895,,-0.835972599,0.393942723,-0.854414602,-0.898723408,-1.934130713,0.05755968,0.590200479,0.320592293,,,,1
ca,lv,50.83,0.705123674,-0.312318741,,-0.934988279,0.393942723,-0.9227736,1.20895374,-1.934130713,0.583270082,-0.255867289,0.296008522,,,,0.1114
ca,he,52.1,0.646566728,-0.185851296,,-1.096068136,0.393942723,-1.033980812,-0.619437084,-1.934130713,-0.230849173,0.590200479,0.066186443,,,,0.1523
ca,uk,61.48,0.033484377,0.519686992,,-1.24989735,0.393942723,-1.140182285,1.589955549,-1.934130713,1.06647755,0.053878439,0.018785068,,,,0.0892
ca,id,56.32,0.520115216,0.032994838,,-1.263853054,0.393942723,-1.149817102,0.525274709,-1.934130713,-0.888987497,0.590200479,0.198889169,,,,0.5946
ca,da,63.23,-0.311785697,0.704718761,,-1.287183995,0.393942723,-1.165924447,0.592216931,-1.934130713,-0.664231971,0.136699067,0.067240186,,,,0.0753
ca,sv,59.12,0.301296653,0.300840858,,-1.32474757,0.393942723,-1.191857798,0.487224407,-1.934130713,-1.034961432,0.136699067,-0.234238557,,,,0.1104
ca,zh,35.9,0.961450893,-1.285703049,,-1.411973294,0.393942723,-1.252077182,0.307574441,-1.934130713,-2.088824412,0.590200479,0.320592293,,,,1
it,cs,69.28,0.12954998,0.451078002,,2.821498253,-1.329527097,2.883691092,-1.157382288,0.370289727,0.804181237,0.136699067,0.048156199,,,,0.0391
it,ru,70.41,-0.070944878,0.584585529,,1.873754059,-1.329527097,2.229382157,-0.499150064,0.370289727,0.633547479,-0.066060666,0.06460441,,,,0.221
it,no,72.87,-0.613408078,0.813914965,,1.241510192,-1.329527097,1.792890102,-0.840558589,0.370289727,0.73139035,0.053878439,0.11898638,,,,0.0946
it,es,81.13,-2.116948288,1.05003234,,1.136962251,-1.329527097,1.72071171,-1.487610089,0.370289727,0.866098336,-1.683982079,-0.194998509,,,,0.0588
it,ko,24.27,1.092509625,-2.949714514,,1.089662201,-1.329527097,1.688056437,1.411236708,0.370289727,-1.438745854,0.590200479,0.370274223,,,,0.4465
it,et,52.11,0.814306121,-0.613979125,,0.749460668,-1.329527097,1.453186201,0.787207604,0.370289727,-0.129878989,0.590200479,0.048156199,,,,0.098
it,pl,62.64,0.646566728,-0.185851296,,0.703254081,-1.329527097,1.421285839,0.801097958,0.370289727,-0.145294341,0.053878439,-0.409872056,,,,0.0537
it,nl,70.89,-0.311785697,0.704718761,,0.504323909,-1.329527097,1.283947315,-0.337975443,0.370289727,0.578371098,0.28033711,-0.299355213,,,,0.0574
it,pt,80.44,-1.630317449,1.006379146,,0.525078257,-1.329527097,1.298275817,-1.07504565,0.370289727,0.786667357,-1.258710027,-0.854063195,,,,0.069
it,la,52.02,0.86538529,-0.799010895,,0.338757432,-1.329527097,1.169642604,0.049408809,0.370289727,0.413560174,-4.678743551,-0.031886151,,,,0.0064
it,fr,82.93,-2.948849201,1.092153523,,0.251315147,-1.329527097,1.109273711,-0.597421851,0.370289727,0.664140854,-1.101935057,0.046287521,,,,0.0497
it,de,68.19,0.301296653,0.300840858,,0.130052999,-1.329527097,1.025556072,0.416645311,0.370289727,0.19592811,0.136699067,-0.041779666,,,,0.0311
it,hi,35.24,1.006746054,-1.631016627,,0.161022962,-1.329527097,1.046937288,-2.08567128,0.370289727,0.951664516,0.19748707,0.2034567,,,,0.3049
it,ca,77.19,-1.285047375,0.961078277,,0.149517012,-1.329527097,1.038993745,-1.636763242,0.370289727,0.890276832,-2.385193605,-0.38924782,,,,0.0384
it,en,75.63,-0.798416536,0.865000571,,0.123949994,-1.329527097,1.021342644,-1.059034404,0.370289727,0.783154033,0.28033711,-0.06695317,,,,0.0748
it,fi,34.77,1.050393749,-2.117708781,,0.034221368,-1.329527097,0.959395294,1.471043869,0.370289727,-1.74060874,0.590200479,0.106988829,,,,0.1272
it,bg,72.53,-0.453146461,0.760558157,,-0.363406583,-1.329527097,0.684878686,0.573460789,0.370289727,0.075238936,0.136699067,-0.341525719,,,,0.0502
it,sl,70.29,0.033484377,0.519686992,,-0.462645896,-1.329527097,0.616365295,0.939384218,0.370289727,-0.317066274,0.053878439,-0.236503566,,,,0.0197
it,sk,65.05,0.520115216,0.032994838,,-0.427488318,-1.329527097,0.64063758,1.152921784,0.370289727,-0.675251334,0.053878439,0.188499389,,,,0.0387
it,ro,76.93,-1.017235098,0.914000457,,-0.534291076,-1.329527097,0.566902495,0.163514759,0.370289727,0.353802693,-2.64109249,-0.341525719,,,,0.0493
it,hr,66.96,0.451514869,0.129072545,,-0.686027734,-1.329527097,0.462145693,0.734470446,0.370289727,-0.073940349,0.19748707,0.547479127,,,,0.0205
it,ar,50.72,0.914379004,-1.017857028,,-0.835972599,-1.329527097,0.358625919,-0.898723408,0.370289727,0.745902747,0.590200479,0.188499389,,,,1
it,lv,61.56,0.705123674,-0.312318741,,-0.934988279,-1.329527097,0.29026692,1.20895374,0.370289727,-0.797974521,-0.255867289,0.244871494,,,,0.0869
it,he,58.14,0.760956035,-0.453697316,,-1.096068136,-1.329527097,0.179059708,-0.619437084,0.370289727,0.670706289,0.590200479,-0.119529185,,,,0.1187
it,uk,68.86,0.218492836,0.378308417,,-1.24989735,-1.329527097,0.072858235,1.589955549,0.370289727,-2.827672207,0.053878439,-0.23942086,,,,0.0537
it,id,62.76,0.585005577,-0.071447576,,-1.263853054,-1.329527097,0.063223418,0.525274709,0.370289727,0.114581646,0.590200479,-0.044334517,,,,0.5564
it,da,70.56,-0.185334185,0.646154437,,-1.287183995,-1.329527097,0.047116073,0.592216931,0.370289727,0.05932429,0.136699067,0.166266405,,,,0.0667
it,sv,67.13,0.378754452,0.218026607,,-1.32474757,-1.329527097,0.021182722,0.487224407,0.370289727,0.144175559,0.136699067,-0.051740255,,,,0.0945
it,zh,43.5,0.961450893,-1.285703049,,-1.411973294,-1.329527097,-0.039036662,0.307574441,0.370289727,0.268785054,0.590200479,0.188499389,,,,1
en,cs,44.6,0.814306121,-0.613979125,,2.821498253,0.54526688,1.564143146,-1.157382288,-0.94898463,0.565359157,0.136699067,0.325018208,,,,0.0583
en,ru,56.23,0.12954998,0.451078002,,1.873754059,0.54526688,0.90983421,-0.499150064,-0.94898463,0.237706017,-0.066060666,-0.122822307,,,,0.2316
en,no,69.32,-2.948849201,1.092153523,,1.241510192,0.54526688,0.473342155,-0.840558589,-0.94898463,0.43082758,-1.448332833,0.142441321,,,,0.0513
en,es,61.13,-0.613408078,0.813914965,,1.136962251,0.54526688,0.401163763,-1.487610089,-0.94898463,0.674664016,0.354869848,-0.426361356,,,,0.0698
en,ko,20.45,1.092509625,-2.949714514,,1.089662201,0.54526688,0.36850849,1.411236708,-0.94898463,-0.188749008,0.590200479,0.218500866,,,,0.4405
en,et,49.56,0.646566728,-0.185851296,,0.749460668,0.54526688,0.133638254,0.787207604,-0.94898463,-4.185995835,0.590200479,0.023676003,,,,0.0814
en,pl,52.46,0.520115216,0.032994838,,0.703254081,0.54526688,0.101737892,0.801097958,-0.94898463,-5.218299894,0.053878439,0.141940834,,,,0.0666
en,nl,58,-0.311785697,0.704718761,,0.504323909,0.54526688,-0.035600632,-0.337975443,-0.94898463,0.121313127,-0.912128434,-0.111179847,,,,0.021
en,pt,61.61,-1.017235098,0.914000457,,0.525078257,0.54526688,-0.021272129,-1.07504565,-0.94898463,0.53362067,0.387188656,-0.174056734,,,,0.0621
en,la,39.39,0.914379004,-1.017857028,,0.338757432,0.54526688,-0.149905342,0.049408809,-0.94898463,-0.269813628,0.053878439,0.374553187,,,,0.0794
en,fr,64.5,-2.116948288,1.05003234,,0.251315147,0.54526688,-0.210274236,-0.597421851,-0.94898463,0.299782521,0.400393857,-0.226177628,,,,0.0297
en,de,61.91,-1.285047375,0.961078277,,0.130052999,0.54526688,-0.293991875,0.416645311,-0.94898463,-0.956024369,-1.901491133,-0.348498591,,,,0.053
en,hi,37.35,0.961450893,-1.285703049,,0.161022962,0.54526688,-0.272610659,-2.08567128,-0.94898463,0.819078959,0.19748707,0.139435835,,,,0.3511
en,ca,55.12,0.301296653,0.300840858,,0.149517012,0.54526688,-0.280554201,-1.636763242,-0.94898463,0.716206592,0.309924375,-0.007024424,,,,0.0638
en,it,61.2,-0.798416536,0.865000571,,0.044203098,0.54526688,-0.353261409,-0.916818639,-0.94898463,0.466467624,0.28033711,-0.06695317,,,,0.0748
en,fi,46.4,0.760956035,-0.453697316,,0.034221368,0.54526688,-0.360152652,1.471043869,-0.94898463,-0.059247936,0.590200479,-0.013687389,,,,0.0991
en,bg,57.37,-0.185334185,0.646154437,,-0.363406583,0.54526688,-0.63466926,0.573460789,-0.94898463,-1.516054379,0.136699067,-0.141826457,,,,0.1095
en,sl,55.4,0.218492836,0.378308417,,-0.462645896,0.54526688,-0.703182652,0.939384218,-0.94898463,-2.148736614,0.053878439,0.076951648,,,,0.0678
en,sk,52.41,0.585005577,-0.071447576,,-0.427488318,0.54526688,-0.678910366,1.152921784,-0.94898463,-0.928173094,0.053878439,0.086859208,,,,0.0735
en,ro,56.29,0.033484377,0.519686992,,-0.534291076,0.54526688,-0.752645452,0.163514759,-0.94898463,-0.433293446,0.243839465,0.001537424,,,,0.0972
en,hr,54.3,0.451514869,0.129072545,,-0.686027734,0.54526688,-0.857402254,0.734470446,-0.94898463,-2.816204625,0.19748707,0.582941581,,,,0.0777
en,ar,35.87,1.006746054,-1.631016627,,-0.835972599,0.54526688,-0.960922028,-0.898723408,-0.94898463,0.45821743,0.590200479,0.086859208,,,,1
en,lv,54.51,0.378754452,0.218026607,,-0.934988279,0.54526688,-1.029281026,1.20895374,-0.94898463,-0.732675228,-0.255867289,0.160593407,,,,0.083
en,he,32.93,1.050393749,-2.117708781,,-1.096068136,0.54526688,-1.140488239,-0.619437084,-0.94898463,0.312893562,0.590200479,-0.03414166,,,,0.1887
en,uk,57.06,-0.070944878,0.584585529,,-1.24989735,0.54526688,-1.246689711,1.589955549,-0.94898463,0.170924032,0.053878439,-0.06695317,,,,0.0929
en,id,47.68,0.705123674,-0.312318741,,-1.263853054,0.54526688,-1.256324528,0.525274709,-0.94898463,-1.309716726,0.590200479,-0.050313172,,,,0.6014
en,da,59.87,-0.453146461,0.760558157,,-1.287183995,0.54526688,-1.272431874,0.592216931,-0.94898463,-1.608639377,-1.055766477,-0.086997674,,,,0.0354
en,sv,63.95,-1.630317449,1.006379146,,-1.32474757,0.54526688,-1.298365224,0.487224407,-0.94898463,-1.171442727,-1.055766477,-0.337704699,,,,0.0676
en,zh,41.86,0.86538529,-0.799010895,,-1.411973294,0.54526688,-1.358584608,0.307574441,-0.94898463,-0.694738911,0.590200479,0.086859208,,,,1
fi,cs,48.35,-0.613408078,0.813914965,,2.821498253,0.17377104,1.825615382,-1.157382288,1.291557273,0.907892443,0.590200479,0.075119261,,,,0.0882
fi,ru,46.95,-0.311785697,0.704718761,,1.873754059,0.17377104,1.171306447,-0.499150064,1.291557273,0.791216641,0.590200479,-0.515222654,,,,0.1415
fi,no,52.94,-1.630317449,1.006379146,,1.241510192,0.17377104,0.734814391,-0.840558589,1.291557273,0.857471389,0.590200479,0.201054507,,,,0.0478
fi,es,45,0.451514869,0.129072545,,1.136962251,0.17377104,0.662636,-1.487610089,1.291557273,0.951521745,0.590200479,-0.197203778,,,,0.1597
fi,ko,17.06,1.092509625,-2.949714514,,1.089662201,0.17377104,0.629980726,1.411236708,1.291557273,-0.160297852,0.590200479,0.155394513,,,,0.3414
fi,et,63.35,-2.948849201,1.092153523,,0.749460668,0.17377104,0.39511049,0.787207604,1.291557273,0.338837894,-2.64109249,-0.368909102,,,,0.0298
fi,pl,44.78,0.520115216,0.032994838,,0.703254081,0.17377104,0.363210128,0.801097958,1.291557273,0.330939698,0.590200479,-0.137884786,,,,0.0745
fi,nl,43.37,0.760956035,-0.453697316,,0.504323909,0.17377104,0.225871605,-0.337975443,1.291557273,0.754639625,0.590200479,0.2034567,,,,0.0919
fi,pt,45.26,0.301296653,0.300840858,,0.525078257,0.17377104,0.240200107,-1.07504565,1.291557273,0.895674174,0.590200479,-0.045187123,,,,0.1571
fi,la,30.26,0.961450893,-1.285703049,,0.338757432,0.17377104,0.111566894,0.049408809,1.291557273,0.648857375,0.590200479,0.365122961,,,,0.1336
fi,fr,45.13,0.378754452,0.218026607,,0.251315147,0.17377104,0.051198001,-0.597421851,1.291557273,0.811743153,0.590200479,0.027198247,,,,0.1165
fi,de,46.68,-0.185334185,0.646154437,,0.130052999,0.17377104,-0.032519639,0.416645311,1.291557273,0.517411809,0.590200479,0.006760452,,,,0.0976
fi,hi,30.75,0.914379004,-1.017857028,,0.161022962,0.17377104,-0.011138422,-2.08567128,1.291557273,1.012907214,0.590200479,0.006760452,,,,0.2859
fi,ca,43.52,0.705123674,-0.312318741,,0.149517012,0.17377104,-0.019081965,-1.636763242,1.291557273,0.968740353,0.590200479,0.181450611,,,,0.145
fi,it,45.69,0.218492836,0.378308417,,0.044203098,0.17377104,-0.091789173,-0.916818639,1.291557273,0.870481604,0.590200479,0.106988829,,,,0.1272
fi,en,48.73,-1.017235098,0.914000457,,0.123949994,0.17377104,-0.036733066,-1.059034404,1.291557273,0.893229739,0.590200479,-0.013687389,,,,0.0991
fi,bg,46.33,0.033484377,0.519686992,,-0.363406583,0.17377104,-0.373197024,0.573460789,1.291557273,0.44868281,0.590200479,-0.351997476,,,,0.1189
fi,sl,45.76,0.12954998,0.451078002,,-0.462645896,0.17377104,-0.441710415,0.939384218,1.291557273,0.246318221,0.590200479,-0.088460856,,,,0.1079
fi,sk,43.56,0.646566728,-0.185851296,,-0.427488318,0.17377104,-0.41743813,1.152921784,1.291557273,0.08970656,0.590200479,0.104166686,,,,0.0923
fi,ro,43.58,0.585005577,-0.071447576,,-0.534291076,0.17377104,-0.491173215,0.163514759,1.291557273,0.611816909,0.590200479,-0.090804983,,,,0.1021
fi,hr,47.21,-0.453146461,0.760558157,,-0.686027734,0.17377104,-0.595930018,0.734470446,1.291557273,0.367918718,0.590200479,0.577555536,,,,0.1119
fi,ar,26.4,1.006746054,-1.631016627,,-0.835972599,0.17377104,-0.699449792,-0.898723408,1.291557273,0.867447818,0.590200479,0.104166686,,,,1
fi,lv,55.96,-2.116948288,1.05003234,,-0.934988279,0.17377104,-0.76780879,1.20895374,1.291557273,0.042082923,0.590200479,0.145440672,,,,0.0442
fi,he,25.3,1.050393749,-2.117708781,,-1.096068136,0.17377104,-0.879016003,-0.619437084,1.291557273,0.816170865,0.590200479,-0.121623954,,,,0.1898
fi,uk,46.56,-0.070944878,0.584585529,,-1.24989735,0.17377104,-0.985217475,1.589955549,1.291557273,-0.3944908,0.590200479,-0.168790291,,,,0.0922
fi,id,35.31,0.86538529,-0.799010895,,-1.263853054,0.17377104,-0.994852292,0.525274709,1.291557273,0.470756351,0.590200479,0.126340543,,,,0.5231
fi,da,48.68,-0.798416536,0.865000571,,-1.287183995,0.17377104,-1.010959637,0.592216931,1.291557273,0.439845173,0.590200479,-0.02822832,,,,0.0708
fi,sv,49.96,-1.285047375,0.961078277,,-1.32474757,0.17377104,-1.036892988,0.487224407,1.291557273,0.487571669,0.590200479,-0.011463042,,,,0.0347
fi,zh,37,0.814306121,-0.613979125,,-1.411973294,0.17377104,-1.097112372,0.307574441,1.291557273,0.560350662,0.590200479,0.104166686,,,,1
bg,cs,75.85,-2.948849201,1.092153523,,2.821498253,-0.251983894,2.125277134,-1.157382288,0.845972432,0.862340733,-1.055766477,0.048156199,,,,0.0523
bg,ru,71.42,-0.798416536,0.865000571,,1.873754059,-0.251983894,1.470968199,-0.499150064,0.845972432,0.722845468,-2.104593978,-0.223928471,,,,0.1796
bg,no,66.92,0.301296653,0.300840858,,1.241510192,-0.251983894,1.034476144,-0.840558589,0.845972432,0.802386498,0.053878439,0.11898638,,,,0.1054
