Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,tam,heb,5.15,-0.080725848,0.593920491,-0.946354359,-0.740394149,1.116984078,-1.36556922,1.739100333,-0.546065685,1.106301304,0.121542322,0.379893468,0.7,0.7,0.0002,0.6293,0.3,0.695790216,1.205834582,0.408193133,0.679612942,-0.304733235,0.938044051
eng,tam,mon,2.06,0.982377182,-1.61404793,-0.145044035,-0.793848959,-1.224346178,-1.36556922,0.098930822,0.552258106,1.106301304,-0.430025525,0.379893468,0.66,0.7,0.0002,0.6196,1,0.695790216,1.205834582,0.408193133,0.679612942,-0.304733235,0.938044051
eng,tam,hin,3.92,0.63641711,-0.160609043,0.000942281,-0.783379847,-0.587625464,-1.36556922,0.544972085,-0.642226611,1.106301304,0.142134258,0.379893468,0.53,0.5,0.5922,0.4661,0.1,0.695790216,1.205834582,0.408193133,0.679612942,-0.304733235,0.938044051
eng,kaz,eus,2.41,1.049059116,-2.653736737,-0.307350452,-0.708442566,-1.494521831,-1.808511212,0.219958636,0.924623261,1.281133772,-0.710712012,0.379893468,0.8,0.9,1,0.669,0.3,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,slk,4.88,-0.273567447,0.687233702,-0.790162043,-0.752044571,0.246243507,-1.808511212,1.439415065,0.019553089,1.281133772,0.010833531,0.379893468,0.87,0.9,0.879,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,mya,4.3,0.538777377,0.014301311,-1.406595034,-1.197488904,-0.493200748,-1.808511212,0.921412994,1.681519715,1.281133772,-0.395147421,0.379893468,0.77,0.9,0.8211,0.624,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,kor,5.65,-2.152018481,1.021098791,-1.65684945,-0.900515372,1.096144517,-1.808511212,2.034795285,0.044797338,1.281133772,0.00175422,0.379893468,0.79,0.8,0.7699,0.6737,0.3,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,lit,4.15,0.604805187,-0.099260518,-0.709614799,-0.74467968,-0.023180672,-1.808511212,1.250675641,0.374174431,1.281133772,-0.149659032,0.379893468,0.77,0.9,1,0.6506,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ara,4.5,0.431825151,0.165815551,-1.413403809,-0.933600355,1.124555426,-1.808511212,2.054697948,-0.540004619,1.281133772,0.15635768,0.379893468,0.87,0.9,0.879,0,1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ces,5.11,-1.051381885,0.904018598,-0.957106975,-0.715823819,0.610176132,-1.808511212,1.694360387,-0.23837837,1.281133772,0.089317355,0.379893468,0.81,0.9,0.879,0.6784,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,epo,2.9,0.835801871,-0.719407983,-0.215599038,-0.821692346,-1.331144239,-1.808511212,0.334409361,0.623872903,1.281133772,-0.328163999,0.379893468,0.75,0.8,0.879,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,fin,4.02,0.667162842,-0.225465056,-0.635274534,-0.832127902,-0.409202916,-1.808511212,0.980255903,0.842716668,1.281133772,-0.576206912,0.379893468,0.9,0.9,0.805,0.6506,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,sqi,4.57,0.354404867,0.256637715,-0.59426495,-0.704624145,0.01926705,-1.808511212,1.280411497,-0.288515038,1.281133772,0.102036877,0.379893468,0.87,0.9,0.879,0,1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,vie,5.16,-1.201224007,0.928421073,-0.242625485,-0.544861429,0.970401295,-1.808511212,1.946708524,-2.770236131,1.281133772,0.332895063,0.379893468,0.87,0.9,0.8136,0.6153,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,fra,4.85,-0.141397328,0.625885177,-0.815092016,-0.619408316,1.048954569,-1.808511212,2.001737363,-1.52133129,1.281133772,0.275615582,0.379893468,0.9,0.9,1,0.6025,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,est,4.45,0.50424699,0.067086238,-0.410453236,-0.797251594,-0.981730049,-1.808511212,0.5791841,0.794394984,1.281133772,-0.510041972,0.379893468,0.87,0.9,0.879,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,mkd,4.7,0.313594951,0.299460583,0.19833344,0.858691576,-0.377584042,-1.808511212,1.002405838,0.015923231,1.281133772,0.01211559,0.379893468,0.84,0.9,0.879,0.6737,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,bos,2.57,0.982377182,-1.61404793,-0.334134291,-0.898401735,-1.431925799,-1.808511212,0.263808965,0.828148313,1.281133772,-0.55537871,0.379893468,0.86,0.9,0.879,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,swe,4.74,0.181424831,0.419010137,-0.522723495,-0.69814075,0.18873533,-1.808511212,1.399128924,-0.540048548,1.281133772,0.156365964,0.379893468,0.88,0.9,0.879,0.6153,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,pol,4.93,-0.42340957,0.745434732,-1.176405392,-0.663796902,0.988111889,-1.808511212,1.959115307,-0.311829582,1.281133772,0.107714632,0.379893468,0.78,0.9,1,0.6597,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,fas,5.49,-1.829196322,0.998629318,-1.009256869,-0.914582798,0.878612704,-1.808511212,1.882407963,-1.419293253,1.281133772,0.267637725,0.379893468,0.87,0.9,0.879,0,1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,kur,2.5,1.027269129,-2.193667111,-1.033904949,-1.677321048,-1.001538166,-1.808511212,0.565307941,0.542481711,1.281133772,-0.261255595,0.379893468,0.71,0.7,0.879,0,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,hun,5.81,-2.607010759,1.043131936,-1.300950827,-0.663796902,0.860933118,-1.808511212,1.870022902,0.029422793,1.281133772,0.007318022,0.379893468,0.8,0.9,1,0.6461,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,slv,4.04,0.63641711,-0.160609043,-0.426474146,-0.823134567,-0.549974714,-1.808511212,0.88164119,0.40851892,1.281133772,-0.170014662,0.379893468,0.82,0.9,0.879,0.669,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ron,4.84,-0.080725848,0.593920491,-0.988146728,-0.657994141,1.004538419,-1.808511212,1.970622566,-0.978356422,1.281133772,0.223291013,0.379893468,0.89,0.9,1,0.6552,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,rus,5.02,-0.694029339,0.827494912,-0.182685916,1.279683061,1.105723685,-1.808511212,2.041505769,-0.55980518,1.281133772,0.160054198,0.379893468,0.85,0.9,1,0.688,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,srp,4.57,0.354404867,0.256637715,-0.637466278,0.484841617,0.809772062,-1.808511212,1.834183104,-0.30066833,1.281133772,0.105014773,0.379893468,0.86,0.9,1,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,tam,2.12,1.070434029,-3.440230958,-0.342329705,-1.030098686,-1.36556922,-1.808511212,0.310293667,1.106301304,1.281133772,-1.201712182,0.379893468,0.74,0.9,0.879,0.6196,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,mar,3.01,0.809397146,-0.620678669,-1.283231407,-1.546340827,-1.043195673,-1.808511212,0.536125653,0.56077556,1.281133772,-0.27543021,0.379893468,0.73,0.9,0.879,0.6284,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ukr,4.88,-0.273567447,0.687233702,-0.17983275,1.030617274,0.646114525,-1.808511212,1.71953627,-0.243917665,1.281133772,0.09075799,0.379893468,0.83,0.9,0.879,0.6737,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,tha,4.72,0.227233193,0.380543019,-1.479189607,-0.787787102,0.574971125,-1.808511212,1.669698262,2.100873872,1.281133772,0.286768499,0.379893468,0.88,0.9,0.805,0.6372,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,bel,2.77,0.88681743,-0.947103264,0.215405504,0.616108986,-1.59243234,-1.808511212,0.151369495,1.006443074,1.281133772,-0.886099113,0.379893468,0.83,0.9,0.879,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,tur,6.29,-3.384825197,1.064745376,-1.330410873,-0.685650946,1.01201059,-1.808511212,1.975857038,-0.151025565,1.281133772,0.065356858,-3.030634498,0.8,0.9,1,0.6196,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,aze,2.82,0.861599536,-0.827553709,-0.299189261,-0.788537234,-1.397728994,-1.808511212,0.287764816,0.989438639,1.281133772,-0.845186318,0.379893468,0.87,0.9,0.879,0,1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,deu,4.93,-0.42340957,0.745434732,-0.965796044,-0.612572342,0.954329888,-1.808511212,1.935450039,-0.932472706,1.281133772,0.217546687,0.379893468,0.79,0.9,0.8136,0.6153,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,bul,4.75,0.133666601,0.456215809,-0.132574108,1.195489404,0.980351968,-1.808511212,1.953679258,-0.835660417,1.281133772,0.204568281,0.379893468,0.83,0.9,1,0.6416,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,nob,4.02,0.667162842,-0.225465056,-0.231772582,-0.75792203,-0.708792433,-1.808511212,0.770384788,-0.097000007,1.281133772,0.049278049,0.379893468,0.87,0.9,1,0.5898,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,kat,3.6,0.75464731,-0.445768315,-0.506993131,-1.003061318,-0.836818044,-1.808511212,0.680699147,0.848144114,1.281133772,-0.584176774,0.379893468,0.8,0.9,1,0.6832,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,dan,5.02,-0.694029339,0.827494912,-0.453155497,-0.745398948,0.02579657,-1.808511212,1.284985615,-0.571441058,1.281133772,0.162191653,0.379893468,0.87,0.9,0.879,0,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,hye,5.04,-0.800981565,0.853580459,-0.511005301,-0.902545276,-0.497700447,-1.808511212,0.918260824,0.273383585,1.281133772,-0.095696005,0.379893468,0.8,0.9,1,0.6737,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,cmn,4.29,0.572276851,-0.041059489,-2.003437128,-1.213084222,1.076061427,-1.808511212,2.0207265,2.356880884,1.281133772,0.580031748,0.379893468,0.79,0.9,0.805,0.624,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ind,4.48,0.468620219,0.117524378,-0.393541671,-0.691427192,0.493993696,-1.808511212,1.612971232,-1.190889624,1.281133772,0.246901261,0.379893468,0.88,0.9,0.805,0.669,0.4,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,glg,3.7,0.726236957,-0.367484083,-0.188742497,-0.805291121,-1.030648256,-1.808511212,0.544915482,0.280287633,1.281133772,-0.099142551,0.379893468,0.92,1,0.879,0.6552,0.3,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,por,4.72,0.227233193,0.380543019,-0.854341336,-0.701374635,1.020769353,-1.808511212,1.981992805,-1.30339218,1.281133772,0.257649752,0.379893468,0.89,0.9,0.879,0.6328,0.3,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,urd,2.55,1.00504763,-1.867242516,-0.126273511,-0.642317318,-1.394069169,-1.808511212,0.290328629,-0.47986175,1.281133772,0.144653747,0.379893468,0.71,0.9,0.879,0.6025,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ita,5.05,-0.919211765,0.879079764,-0.967977835,-0.694300325,1.092242318,-1.808511212,2.032061682,-1.209251027,1.281133772,0.248731593,0.379893468,0.77,0.9,0.879,0.6737,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,spa,4.84,-0.080725848,0.593920491,-0.917609088,-0.637671409,1.062482336,-1.808511212,2.011213954,-1.291930037,1.281133772,0.256604204,0.379893468,0.9,0.9,1,0.6832,0.3,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ell,4.83,0.083785099,0.492240146,-0.930786714,-0.856813931,0.796428598,-1.808511212,1.824835622,-0.829731912,1.281133772,0.203733508,0.379893468,0.9,0.9,1,0.6929,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,ben,2.73,0.911481039,-1.080748296,-1.872012645,-1.865003096,-1.570912232,-1.808511212,0.166444952,0.578396762,1.281133772,-0.289536413,0.379893468,0.73,0.9,1,0.5983,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,jpn,5.18,-1.374204044,0.952309772,-2.130792574,-1.242405822,1.090822971,-1.808511212,2.031067388,2.215524383,1.281133772,0.424805921,0.379893468,0.78,0.9,1,0.6597,0.3,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,msa,2.71,0.935614206,-1.232262536,-0.015595693,-0.652398723,-1.489379596,-1.808511212,0.22356092,0.15868216,1.281133772,-0.043066097,0.379893468,0.87,0.9,0.879,0,1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,nld,5.36,-1.578796002,0.975705886,-0.900893186,-0.677848551,1.016995563,-1.808511212,1.979349155,-1.203223774,1.281133772,0.248134161,0.379893468,0.76,0.9,0.879,0.6068,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,hrv,4.99,-0.506569759,0.773452731,-1.040975102,-0.723469072,0.729207726,-1.808511212,1.777745458,-0.44211442,1.281133772,0.136923076,0.379893468,0.67,0.9,0.879,0.6832,0.2,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,heb,4.84,-0.080725848,0.593920491,-1.344553292,-0.950251308,1.116984078,-1.808511212,2.049394,-0.546065685,1.281133772,0.157497218,0.379893468,0.85,0.9,0.879,0.7028,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,mon,2.69,0.959239269,-1.40717289,0.553775403,1.03001891,-1.224346178,-1.808511212,0.409224489,0.552258106,1.281133772,-0.268772526,0.379893468,0.87,0.9,0.879,0,1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,kaz,hin,3.45,0.782356102,-0.529856505,-0.301821584,-0.894674952,-0.587625464,-1.808511212,0.855265751,-0.642226611,1.281133772,0.174662483,0.379893468,0.79,0.9,1,0.5363,0.1,0.695790216,2.63049653,2.79351127,1.81473248,1.088999942,0.440841521
eng,mar,eus,3.2,1.027269129,-2.193667111,-0.962534467,-1.229793565,-1.494521831,-1.043195673,-0.316167017,0.924623261,0.56077556,-0.479607444,0.379893468,0.65,0.6,0.641,0.5519,0.4,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,slk,6.85,0.431825151,0.165815551,-1.186209625,-1.279008994,0.246243507,-1.043195673,0.903289412,0.019553089,0.56077556,-0.444321115,-0.240841153,0.67,0.7,0.0002,0.6284,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,mya,2.67,1.070434029,-3.440230958,-1.279673817,-1.260221198,-0.493200748,-1.043195673,0.385287341,1.681519715,0.56077556,0.626653178,0.379893468,0.59,0.5,0.5228,0.4475,0.1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,kor,7.27,-0.42340957,0.745434732,-1.939560113,-1.328509744,1.096144517,-1.043195673,1.498669632,0.044797338,0.56077556,-0.473721993,0.379893468,0.57,0.6,0.641,0.4829,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,lit,7,0.313594951,0.299460583,-1.20268988,-1.234810934,-0.023180672,-1.043195673,0.714549988,0.374174431,0.56077556,-1.155462498,-0.778170303,0.64,0.6,0.641,0.5408,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,ara,6.83,0.468620219,0.117524378,-1.762545398,-1.179918645,1.124555426,-1.043195673,1.518572295,-0.540004619,0.56077556,-0.052383998,0.379893468,0.67,0.7,0.0002,0.6284,1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,ces,7.34,-0.596389606,0.800795532,-1.279424861,-1.237134508,0.610176132,-1.043195673,1.158234733,-0.23837837,0.56077556,-0.217498829,-0.240841153,0.68,0.6,0.0002,0.5957,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,epo,3.58,0.861599536,-0.827553709,-0.893338363,-1.310000967,-1.331144239,-1.043195673,-0.201716293,0.623872903,0.56077556,-1.908377557,0.379893468,0.83,0.9,0.0002,0.6284,0.4,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,fin,6.34,0.667162842,-0.225465056,-1.314548667,-1.277576706,-0.409202916,-1.043195673,0.444130249,0.842716668,0.56077556,-0.699657716,0.379893468,0.69,0.6,0.5687,0.4824,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,sqi,7.19,-0.273567447,0.687233702,-0.94520335,-1.169043734,0.01926705,-1.043195673,0.744285844,-0.288515038,0.56077556,-0.184481398,0.379893468,0.67,0.7,0.0002,0.6284,1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,vie,7.73,-1.578796002,0.975705886,-0.544039993,-1.007000386,0.970401295,-1.043195673,1.410582871,-2.770236131,0.56077556,0.307273707,0.379893468,0.85,0.7,0.5456,0.5522,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,fra,7.05,0.227233193,0.380543019,-1.119606842,-1.071433899,1.048954569,-1.043195673,1.46561171,-1.52133129,0.56077556,0.199615183,0.120093743,0.69,0.6,0.5456,0.5174,0.4,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,est,5.76,0.69708859,-0.294254075,-1.077574227,-1.242193535,-0.981730049,-1.043195673,0.043058446,0.794394984,0.56077556,-0.857990259,0.379893468,0.62,0.8,0.0002,0.6284,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,mkd,6.59,0.63641711,-0.160609043,-1.273359841,-1.437651747,-0.377584042,-1.043195673,0.466280185,0.015923231,0.56077556,-0.440231765,-0.240841153,0.74,0.6,0.0002,0.5448,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,bos,3.37,0.959239269,-1.40717289,-0.916783514,-1.369016044,-1.431925799,-1.043195673,-0.272316688,0.828148313,0.56077556,-0.744636512,-0.240841153,0.67,0.8,0.0002,0.6284,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,swe,7.18,-0.205537586,0.656974007,-1.007540892,-1.180775338,0.18873533,-1.043195673,0.863003271,-0.540048548,0.56077556,-0.052364833,-0.240841153,0.75,0.6,0.0002,0.5352,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,pol,7.12,0.031582708,0.527155864,-1.488741348,-1.173512425,0.988111889,-1.043195673,1.422989653,-0.311829582,0.56077556,-0.170020574,-0.354202721,0.67,0.6,0.6162,0.5464,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,fas,8.07,-3.384825197,1.064745376,-1.255382038,-1.266291217,0.878612704,-1.043195673,1.34628231,-1.419293253,0.56077556,0.184030522,0.379893468,0.67,0.7,0.0002,0.6284,1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,kur,5.16,0.75464731,-0.445768315,-1.581771973,-1.731002653,-1.001538166,-1.043195673,0.029182288,0.542481711,0.56077556,-2.877111047,0.379893468,0.77,0.9,0.0002,0.6284,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,hun,7.79,-1.829196322,0.998629318,-1.578178507,-1.152605078,0.860933118,-1.043195673,1.333897249,0.029422793,0.56077556,-0.455612428,0.379893468,0.64,0.6,0.5922,0.4901,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,slv,6.73,0.572276851,-0.041059489,-1.033250094,-1.299848237,-0.549974714,-1.043195673,0.345515536,0.40851892,0.56077556,-1.300556253,-0.354202721,0.67,0.5,0.0002,0.4477,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,ron,7.42,-0.919211765,0.879079764,-1.261841576,-1.113283374,1.004538419,-1.043195673,1.434496912,-0.978356422,0.56077556,0.094379899,-0.094191655,0.74,0.6,0.641,0.4744,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,rus,7.32,-0.506569759,0.773452731,-1.868269939,-1.33809122,1.105723685,-1.043195673,1.505380116,-0.55980518,0.56077556,-0.043859827,-0.518370578,0.67,0.7,0.6162,0.6018,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,srp,7.41,-0.800981565,0.853580459,-1.620079182,-1.282404988,0.809772062,-1.043195673,1.298057451,-0.30066833,0.56077556,-0.176876155,-0.240841153,0.71,0.8,0.8278,0.6284,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,tam,3.46,0.911481039,-1.080748296,-0.981997379,-1.421297371,-1.36556922,-1.043195673,-0.225831987,1.106301304,0.56077556,-0.113136253,0.379893468,0.49,0.4,0.0002,0.3687,0,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,kaz,3.22,1.00504763,-1.867242516,-1.283231407,-1.546340827,-1.808511212,-1.043195673,-0.536125653,1.281133772,0.56077556,0.155497355,0.379893468,0.73,0.9,0.879,0.6284,0.1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,ukr,7.46,-1.201224007,0.928421073,-1.680153325,-1.36936065,0.646114525,-1.043195673,1.183410617,-0.243917665,0.56077556,-0.213714694,-0.354202721,0.62,0.6,0.0002,0.5248,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,tha,7.07,0.181424831,0.419010137,-1.874740153,-1.260131954,0.574971125,-1.043195673,1.133572609,2.100873872,0.56077556,1.015933033,0.379893468,0.88,0.6,0.5687,0.3767,0.1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,bel,4.71,0.782356102,-0.529856505,-1.359713949,-1.578572353,-1.59243234,-1.043195673,-0.384756159,1.006443074,0.56077556,-0.299136193,-0.240841153,0.72,0.8,0.0002,0.6284,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,tur,8.03,-2.607010759,1.043131936,-1.538456729,-1.151980294,1.01201059,-1.043195673,1.439731385,-0.151025565,0.56077556,-0.282223448,0.379893468,0.64,0.6,0.5922,0.5638,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,aze,3.16,1.049059116,-2.653736737,-0.816661212,-1.29823451,-1.397728994,-1.043195673,-0.248360838,0.989438639,0.56077556,-0.334183187,0.379893468,0.67,0.7,0.0002,0.6284,1,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,deu,7.87,-2.152018481,1.021098791,-1.307040034,-1.08163792,0.954329888,-1.043195673,1.399324386,-0.932472706,0.56077556,0.082362776,-0.240841153,0.64,0.6,0.5456,0.5522,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,bul,7.14,-0.023167127,0.561029165,-1.678448332,-1.364929441,0.980351968,-1.043195673,1.417553605,-0.835660417,0.56077556,0.05483984,-0.240841153,0.72,0.6,0.6162,0.5533,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,nob,6.79,0.538777377,0.014301311,-0.759038082,-1.254408835,-0.708792433,-1.043195673,0.234259134,-0.097000007,0.56077556,-0.327707736,0.379893468,0.67,0.5,0.5922,0.4265,0.4,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,kat,4.49,0.835801871,-0.719407983,-1.292196792,-1.460950697,-0.836818044,-1.043195673,0.144573494,0.848144114,0.56077556,-0.68343119,0.379893468,0.66,0.7,0.5687,0.6267,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,dan,7.09,0.133666601,0.456215809,-0.894501072,-1.224556022,0.02579657,-1.043195673,0.748859961,-0.571441058,0.56077556,-0.038955323,-0.240841153,0.67,0.8,0.0002,0.6284,0.3,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,hye,7.11,0.083785099,0.492240146,-1.345637725,-1.460592914,-0.497700447,-1.043195673,0.382135171,0.273383585,0.56077556,-0.855283344,-0.778170303,0.67,0.6,0.6162,0.5448,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,cmn,7.24,-0.345989286,0.716707342,-2.286546454,-1.358945661,1.076061427,-1.043195673,1.484600847,2.356880884,0.56077556,1.226028234,0.379893468,0.64,0.6,0.5687,0.5585,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,ind,6.91,0.393782558,0.212135097,-0.710801468,-1.139852572,0.493993696,-1.043195673,1.076845579,-1.190889624,0.56077556,0.142771354,0.379893468,0.81,0.6,0.5687,0.47,0.2,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
eng,mar,glg,3.44,0.935614206,-1.232262536,-0.866665126,-1.264380244,-1.030648256,-1.043195673,0.008789829,0.280287633,0.56077556,-0.871841139,0.057782299,0.85,0.6,0.0002,0.5148,0.4,-0.217245123,1.095187856,0.105287868,0.679612942,-1.13512814,0.843924306
