Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
ita,ind,14,146885,0.053855811,0.001239233,0.056638709,0.001497748,180900,7253,167632,7335,22.8680192,20.14958641,3358969,5852816,2959672,4897354,0.6,1,0.4312,0.52,0.5687,0.5
ita,jpn,7.3,179031,0.051394969,0.001134596,0.321927832,0.000989419,165910,6174,386287,5670,18.0311622,6.702291782,3228137,5441585,1199918,5730635,0.5,1,0.5633,0.75,0.6162,0.7
ita,kor,9,83911,0.081296546,0.002224018,0.043255422,0.001490383,118658,5719,49456,3921,17.39426297,13.62572249,1459570,2571472,1143348,2630868,0.4,1,0.5861,0.69,0.641,0.7
ita,mkd,9.9,73015,0.067035162,0.002148433,0.094982243,0.002349787,103025,5776,132037,5685,21.04882558,19.03886873,1536880,2688471,1390123,2419368,0,0.9,0.4473,0.56,0.0002,0.5
ita,nob,13.3,,,,,,,,,,,,,,,,0.1,1,0.639,0.56,0.5922,0.6
ita,nld,12.8,240569,0.050297654,0.000868869,0.062238129,0.000909198,240628,7045,288469,6849,19.88651904,19.26650566,4784080,8108245,4634924,7533016,0.1,0.9,0.4305,0.43,0.0002,0.4
ita,pol,7.3,219293,0.05252918,0.000915879,0.086254997,0.000945782,229412,6820,324603,6970,19.91547838,17.16103569,4367325,7446395,3763295,7369560,0.1,0.9,0.498,0.4,0.6162,0.5
ita,por,22.8,480108,0.031250565,0.000459921,0.032436266,0.000478084,378405,9355,390656,9168,25.22086905,25.08561199,12108741,20340444,12043803,19176556,0.1,0.5333,0.351,0.3,0.0002,0.3
ita,por,24.9,,,,,,,,,,,,,,,,0.1,0.5333,0.351,0.3,0.0002,0.3
ita,ron,13.3,161759,0.050033419,0.001031593,0.058905466,0.001082801,185795,6571,212800,6479,22.95648465,22.33302629,3713418,6369762,3612568,5983558,0,0.3333,0.3812,0.42,0.641,0.4
ita,rus,10.2,303974,0.041454937,0.00067397,0.076577595,0.000657412,272770,7513,435790,7411,21.64631186,18.72143341,6579916,11147385,5690829,11272990,0.2,0.8,0.4693,0.56,0.6162,0.5
ita,slk,5.4,72794,0.076002746,0.002445875,0.133322347,0.002518321,102948,5744,154525,5637,18.60771492,15.92209523,1354530,2348444,1159033,2238396,0,0.9,0.6737,0.61,0.0002,0.7
ita,slv,7.1,81545,0.06996646,0.002016187,0.121637519,0.002165793,116341,5908,177221,5811,20.39132994,17.86694463,1662811,2930284,1456960,2683082,0,0.9,0.4312,0.45,0.0002,0.4
ita,srp,2.3,83320,0.070750764,0.002003624,0.133988698,0.002024269,118369,5793,190969,5744,20.07971675,17.10588094,1673042,2891261,1425262,2837568,0,0.9,0.6737,0.61,0.8278,0.8
ita,swe,11.9,153800,0.058670216,0.001178316,0.087752478,0.001294815,187424,6508,243873,6328,20.77070221,18.06957737,3194534,5523136,2779101,4887184,0.1,0.9,0.5422,0.51,0.0002,0.5
ita,tur,4.6,112630,0.065081037,0.001623848,0.109598646,0.001912423,139069,6024,194146,6081,18.97237858,15.72784338,2136859,3709707,1771427,3179736,0.1,1,0.5168,0.67,0.5922,0.6
ita,ukr,8.8,144863,0.058588173,0.001238157,0.104279503,0.001220098,170534,6227,259825,6077,20.09294299,17.19984399,2910724,5029249,2491621,4980748,0.1,0.9,0.3926,0.45,0.0002,0.4
ita,vie,15.3,143644,0.053880738,0.001198653,0.029968412,0.001284237,177454,6824,121457,7445,22.92792598,28.2144329,3293459,5693055,4052834,5797215,0.4,1,0.5227,0.61,0.5456,0.6
ita,cmn,10.7,,,,,,,,,,,,,,,,0.4,1,0.6245,0.6,0.5687,0.6
ita,zho,5.8,,,,,,,,,,,,,,,,0.4,1,0.6245,0.6,0.5687,0.6
jpn,ara,1.4,83059,0.359021377,0.002131992,0.113218407,0.002520335,170533,5173,136323,5492,5.718754139,14.49657472,474994,2426369,1204071,2179075,1,1,0.6597,0.59,0.6162,0.6
jpn,bul,1.9,71117,0.361453171,0.002629986,0.108947762,0.003108811,137928,4969,111493,5585,5.365707215,14.38983647,381593,1889364,1023362,1796507,0.4,1,0.5282,0.75,0.4327,0.6
jpn,bos,0.7,36882,0.370819244,0.005153047,0.174214234,0.006341921,70403,4639,78514,5262,5.147714332,12.21937531,189858,900244,450675,829717,0.5,1,0.6597,0.73,0.6162,0.8
jpn,ces,1.8,105593,0.348988388,0.001893678,0.117573394,0.002238652,204540,5207,159699,5728,5.550500507,12.86346633,586094,2749675,1358292,2558683,0.4,1,0.5773,0.72,0.6162,0.7
jpn,dan,3.1,76251,0.357102197,0.00233928,0.094175588,0.00310238,155578,4937,106700,5699,5.713603756,14.85869038,435668,2110478,1132990,1836977,0.4,1,0.6597,0.69,0.6162,0.8
jpn,deu,2.7,217547,0.33261045,0.000944914,0.075563169,0.001197492,422540,5880,237057,6307,5.83954272,14.42080562,1270375,6222787,3137203,5266839,0.5,1,0.5258,0.6,0.4407,0.5
jpn,ell,2.5,69478,0.354938996,0.002649603,0.098571601,0.002547437,145109,4959,112049,5459,5.884279916,16.36096318,408828,1871601,1136727,2142938,0.4,1,0.5329,0.71,0.4717,0.6
jpn,eng,7.9,851706,0.297136202,0.000234336,0.022676634,0.000458372,1954690,7396,411468,12774,7.72382841,21.3043245,6578431,31561539,18145021,27868195,0.5,1,0.5472,0.66,0.5032,0.6
jpn,epo,2.2,48733,0.373088286,0.003990153,0.127238218,0.005199912,91554,4757,80042,5390,5.035499559,12.90854247,245395,1192185,629072,1036556,0.5,1,0.6597,0.83,0.6162,0.9
jpn,spa,6,219260,0.322157004,0.000920373,0.045629478,0.001017705,456539,5917,181735,6372,6.463249111,18.16492748,1417132,6428917,3982842,6261144,0.5,1,0.5914,0.76,0.5641,0.7
jpn,fra,6,214852,0.330092822,0.000892522,0.041883708,0.001035984,446268,5832,167921,6615,6.292457133,18.66038017,1351947,6534293,4009220,6385232,0.5,1,0.5052,0.71,0.4407,0.6
jpn,fra,4.7,,,,,,,,,,,,,,,,0.5,1,0.5052,0.71,0.4407,0.6
jpn,glg,2.3,50922,0.366553632,0.003577514,0.095725815,0.004259675,104095,4751,75518,5426,5.576823377,15.49230195,283983,1328017,788899,1273806,0.5,1,0.5285,0.87,0.6162,0.7
jpn,heb,1.4,82041,0.348099238,0.002286387,0.117371398,0.002893206,156417,4946,122074,5515,5.477090723,12.67739301,449346,2163238,1040066,1906190,0.4,1,0.562,0.69,0.6162,0.7
jpn,hrv,1.3,48151,0.366361951,0.003770102,0.154457381,0.00466749,96425,4771,97348,5405,5.466054703,13.08919856,263196,1265483,630258,1158010,0.5,1,0.5489,0.89,0.6162,0.7
jpn,hun,2,99686,0.348375535,0.001951091,0.145700711,0.002425463,188367,5072,178135,5570,5.42404149,12.26460085,540701,2599571,1222609,2296469,0.4,1,0.5418,0.57,0.4717,0.5
jpn,ind,3.5,77397,0.346818044,0.002075098,0.073533177,0.003012051,170365,5140,88733,5697,6.346796387,15.59113402,491223,2476992,1206707,1891402,0.3,1,0.4599,0.76,0.5032,0.6
jpn,ita,4.6,179031,0.321927832,0.000989419,0.051394969,0.001134596,386287,5670,165910,6174,6.702291782,18.0311622,1199918,5730635,3228137,5441585,0.5,1,0.5633,0.75,0.6162,0.7
jpn,kor,16.9,222118,0.334558527,0.000695287,0.024579105,0.000550397,540033,5975,87298,4525,7.267155296,15.99022141,1614166,8593575,3551716,8221343,0,1,0.5204,0.4,0.6875,0.5
jpn,mkd,1.6,48010,0.369273243,0.003362436,0.113682874,0.004302172,100987,4633,86326,5409,5.696209123,15.8166632,273475,1377870,759358,1257272,0.5,1,0.5839,0.81,0.6162,0.7
jpn,nob,2.6,,,,,,,,,,,,,,,,0.4,1,0.5904,0.68,0.4717,0.6
jpn,nld,3.1,123955,0.331358084,0.001651007,0.077082897,0.002076812,233571,5296,135195,5729,5.686660482,14.14941713,704890,3207739,1753891,2758555,0.5,1,0.5183,0.69,0.6162,0.6
jpn,pol,1.8,128372,0.332710278,0.001620411,0.109532524,0.001976516,241011,5317,176974,6061,5.642873835,12.58624155,724387,3281267,1615721,3066507,0.4,1,0.5825,0.73,0.4327,0.6
jpn,por,5.1,175188,0.323075388,0.000979179,0.049345949,0.001224294,378729,5637,158668,6176,6.691451469,18.35411672,1172262,5756866,3215421,5044542,0.5,1,0.4584,0.77,0.6162,0.6
jpn,por,4.9,,,,,,,,,,,,,,,,0.5,1,0.4584,0.77,0.6162,0.6
jpn,ron,2.8,79395,0.356851572,0.002139336,0.079078291,0.002484093,167838,5087,106369,5610,5.92392468,16.94199887,470330,2377841,1345110,2258370,0.4,1,0.4629,0.77,0.5,0.6
jpn,rus,2.7,196556,0.316895706,0.001020601,0.095347617,0.001203486,381178,5730,263496,6446,6.119630029,14.05975905,1202850,5614339,2763530,5356107,0.3,1,0.5412,0.66,0.4327,0.6
jpn,slk,1.2,48948,0.375940632,0.003863079,0.156983581,0.004541998,93922,4743,95857,5358,5.104028765,12.47483043,249832,1227777,610618,1179657,0.4,1,0.6597,0.59,0.6162,0.6
jpn,slv,1.8,50219,0.381588313,0.003616653,0.146616999,0.004474569,99179,4726,100012,5383,5.175551086,13.58312591,259911,1306733,682131,1203021,0.5,1,0.5062,0.75,0.6162,0.6
jpn,srp,0.5,51763,0.357763379,0.003686574,0.171659473,0.004235389,99826,4730,114255,5395,5.390491278,12.8584317,279028,1283034,665591,1273791,0.4,1,0.6597,0.76,0.8485,0.8
jpn,swe,2.6,96872,0.340441276,0.001900912,0.105842485,0.002499944,193691,5237,137332,5605,5.873121232,13.39409737,568941,2754994,1297513,2242050,0.4,1,0.5805,0.7,0.6162,0.7
jpn,tur,1.9,84255,0.345798157,0.002355085,0.132870123,0.002964495,160524,5142,139235,5553,5.509619607,12.43727969,464213,2183361,1047903,1873169,0.4,1,0.5199,0.47,0.4717,0.5
jpn,ukr,2.2,92317,0.340640396,0.002140492,0.128863779,0.002515864,172098,5007,149124,5588,5.472654007,12.53530769,505219,2339182,1157222,2221106,0.4,1,0.5204,0.73,0.6162,0.6
jpn,vie,5.9,75798,0.348005471,0.002047896,0.034027076,0.002376502,170214,4993,57995,5974,6.45284836,22.48579118,489113,2438112,1704378,2513779,0.2,1,0.5065,0.83,0.5295,0.6
kor,ara,0.9,48869,0.046852861,0.002072491,0.147048437,0.004519731,30753,3110,107012,6120,13.43129591,14.89150586,656374,1500610,727733,1354063,1,1,0.6737,0.57,0.641,0.6
kor,bul,1.7,38280,0.048333102,0.002860632,0.138901237,0.005157678,23707,3214,82489,5389,12.81327064,15.5137931,490492,1123528,593868,1044850,0.4,1,0.5671,0.67,0.5,0.6
kor,ces,1.3,53009,0.044305399,0.001921975,0.154918891,0.003873667,29768,3010,110255,5426,12.67486653,13.42592767,671882,1566097,711695,1400740,0.4,1,0.6216,0.71,0.641,0.7
kor,dan,2,37016,0.046625417,0.002572431,0.134352865,0.005738926,23194,2889,73234,5333,13.43889129,14.72571321,497454,1123062,545087,929268,0.4,1,0.6737,0.63,0.641,0.8
kor,deu,1.7,82280,0.044093812,0.00149105,0.115000951,0.002748548,44889,3539,132475,5577,12.37280019,14.00032815,1018034,2373495,1151947,2029071,0.4,1,0.5227,0.56,0.4934,0.5
kor,ell,1.7,35634,0.04730409,0.002001327,0.130741521,0.00436348,23387,2217,80354,5289,13.87430544,17.24762867,494397,1107765,614602,1212106,0.4,1,0.6454,0.66,0.5319,0.6
kor,eng,8.7,306900,0.032273746,0.000516632,0.041619221,0.000945786,157946,5669,247992,9291,15.9463897,19.41542196,4893947,10972994,5958593,9823577,0.4,1,0.4866,0.62,0.4638,0.5
kor,epo,1.3,26463,0.04678411,0.002893028,0.163854422,0.008176038,15828,2197,60838,5304,12.78464271,14.03064656,338320,759412,371293,648725,0.4,1,0.6737,0.84,0.641,0.9
kor,spa,4.7,108385,0.044292272,0.001274647,0.069938178,0.002098855,63582,4199,125165,5898,13.24454491,16.51198967,1435510,3294245,1789652,2810104,0.5,1,0.5505,0.68,0.5319,0.6
kor,fra,4.4,89109,0.040746002,0.001289315,0.07240129,0.002554512,46435,3402,108729,6420,12.78906732,16.85301148,1139621,2638611,1501755,2513200,0.5,1,0.4804,0.69,0.5804,0.6
kor,fra,3.4,,,,,,,,,,,,,,,,0.5,1,0.4804,0.69,0.5804,0.6
kor,glg,1.5,28478,0.05818227,0.00281916,0.126402152,0.007060153,21071,2331,56388,5286,12.71700962,15.66472365,362155,826842,446100,748709,0.5,1,0.5276,0.83,0.641,0.7
kor,heb,0.9,43724,0.045821821,0.002400749,0.154799184,0.0051038,23665,2728,85175,5300,11.81175098,12.58414143,516457,1136312,550229,1038442,0.4,1,0.5886,0.66,0.641,0.6
kor,hrv,0.7,27662,0.049117544,0.002744299,0.191669453,0.006561024,18173,2361,76810,5291,13.37538862,14.48709421,369990,860329,400742,806429,0.4,1,0.5505,0.9,0.641,0.7
kor,hun,1.5,49720,0.050607382,0.002462696,0.180338318,0.004175097,33599,3729,126470,5759,13.35307723,14.10484714,663915,1514194,701293,1379369,0.4,1,0.4278,0.51,0.5319,0.5
kor,ind,3.1,45970,0.051532574,0.00218317,0.095369962,0.004060338,36219,3702,75698,5507,15.28903633,17.2662606,702837,1695699,793730,1356291,0.3,1,0.4569,0.7,0.4638,0.6
kor,ita,3.2,83911,0.043255422,0.001490383,0.081296546,0.002224018,49456,3921,118658,5719,13.62572249,17.39426297,1143348,2630868,1459570,2571472,0.4,1,0.5861,0.69,0.641,0.7
kor,jpn,9.2,222118,0.024579105,0.000550397,0.334558527,0.000695287,87298,4525,540033,5975,15.99022141,7.267155296,3551716,8221343,1614166,8593575,0,1,0.5204,0.4,0.6875,0.5
kor,mkd,1.2,26857,0.045102253,0.002201383,0.148169884,0.006937389,16329,1797,65895,5299,13.48043341,16.55903489,362044,816305,444726,763832,0.4,1,0.5861,0.75,0.641,0.7
kor,nob,1.3,,,,,,,,,,,,,,,,0.4,1,0.4982,0.62,0.5319,0.6
kor,nld,1.9,56609,0.045352951,0.001841596,0.11072539,0.003618775,33907,3242,98749,5425,13.20682224,15.75433235,747625,1760430,891837,1499126,0.4,1,0.5145,0.66,0.641,0.6
kor,pol,1.4,63894,0.044977769,0.001766208,0.149881717,0.003292669,37216,3330,128298,5583,12.95005791,13.39711084,827431,1885395,855995,1695585,0.4,1,0.5633,0.65,0.5,0.6
kor,por,4.3,93224,0.041625513,0.001130673,0.074613752,0.002001487,56516,3519,126791,5599,14.56411439,18.22811722,1357725,3112307,1699298,2797420,0.5,1,0.5185,0.7,0.641,0.6
kor,por,4.6,,,,,,,,,,,,,,,,0.5,1,0.5185,0.7,0.641,0.6
kor,ron,2,47054,0.043836637,0.001663561,0.103524075,0.003935138,28825,2501,85573,5435,13.97447613,17.56705062,657555,1503401,826600,1381146,0.4,1,0.5696,0.67,0.5702,0.6
kor,rus,2.1,89951,0.041569843,0.001304277,0.137480637,0.002371574,48980,3674,172178,5930,13.09888717,13.92291359,1178258,2816886,1252380,2500449,0.2,1,0.6511,0.56,0.5,0.6
kor,slk,1,25644,0.050409337,0.003326558,0.200310529,0.007113987,17444,2558,72247,5224,13.49426766,14.0646935,346047,768963,360675,734328,0.4,1,0.6737,0.57,0.641,0.6
kor,slv,1.5,26403,0.04706653,0.002565203,0.189252631,0.007433884,16023,1954,73610,5264,12.8937242,14.73131841,340433,761733,388951,708109,0.4,1,0.55,0.66,0.641,0.6
kor,srp,0.4,29639,0.051101462,0.002628643,0.208522842,0.006107594,20773,2434,90961,5245,13.71520632,14.71763555,406505,925953,436216,858767,0.4,1,0.6737,0.75,0.8391,0.8
kor,swe,1.5,51718,0.044673163,0.001920538,0.136767663,0.003886705,31364,3127,104800,5360,13.57509958,14.81617619,702077,1628190,766263,1379060,0.4,1,0.5026,0.68,0.641,0.6
kor,tur,1.4,47497,0.054739592,0.002150726,0.158706147,0.004478888,35030,3148,104704,5439,13.47325094,13.89003516,639939,1463692,659735,1214364,0.4,1,0.5168,0.55,0.5319,0.5
kor,ukr,1.5,48954,0.048612554,0.002093679,0.167113496,0.003921926,31355,3020,113384,5383,13.17559341,13.85964375,644998,1442437,678485,1372540,0.4,1,0.5861,0.64,0.641,0.6
kor,vie,4.3,49283,0.055579715,0.001713207,0.048159217,0.0028224,42944,3018,57930,5594,15.67794168,24.40770651,772656,1761609,1202885,1982001,0.1,1,0.4819,0.75,0.4934,0.6
lit,eng,13.7,157525,0.104776418,0.001369947,0.051445579,0.001522119,250542,6332,145506,6731,15.17985082,17.95491509,2391206,4622076,2828348,4422124,0.1,0.9,0.4694,0.68,0.3498,0.5
mkd,ara,2.4,,,,,,,,,,,,,,,,1,1,0.6737,0.73,0.0002,0.7
mkd,bul,18.2,86038,0.084692387,0.002010259,0.088157722,0.001844865,143693,5686,150749,5654,19.71972849,19.874846,1696646,2828491,1709992,3064723,0,0.1429,0.4367,0.49,0.6162,0.5
mkd,bos,12,39333,0.118200197,0.004345312,0.157712522,0.003935778,88053,5486,112200,5407,18.93951644,18.08712786,744948,1262510,711421,1373807,0,0.4286,0.6737,0.55,0.0002,0.8
mkd,ces,5.4,51965,0.113536313,0.003719987,0.144929842,0.003518585,98598,5626,113845,5483,16.71176754,15.11628981,868427,1512371,785518,1558297,0.1,0.5714,0.315,0.72,0.0002,0.5
mkd,dan,7.2,39837,0.118443427,0.004615224,0.119437873,0.004733499,83306,5602,80987,5399,17.65544594,17.02106082,703340,1213809,678068,1140594,0.1,0.8571,0.6737,0.64,0.0002,0.8
mkd,deu,4.3,64773,0.108036083,0.003448838,0.110257666,0.003430293,102039,5623,105621,5633,14.5815386,14.78929492,944490,1630404,957947,1642134,0.1,0.8571,0.5026,0.65,0.5456,0.6
mkd,ell,10.3,52936,0.100401168,0.003084038,0.097000886,0.002524201,103888,5535,107761,5456,19.54679235,20.98624754,1034729,1794725,1110928,2161476,0,0.8333,0.4852,0.65,0.5922,0.6
mkd,eng,23.4,395394,0.044182859,0.000493595,0.026658671,0.000497536,413593,7640,257705,7406,23.67496219,24.44861581,9360938,15478263,9666836,14885351,0.1,0.9,0.5064,0.57,0.5687,0.6
mkd,epo,8.9,30254,0.13469622,0.006036312,0.136951129,0.006149141,67838,5278,69287,5417,16.64695577,16.72258214,503637,874375,505925,880936,0.1,1,0.6737,0.71,0.0002,0.8
mkd,spa,15.2,92702,0.087029543,0.001958139,0.056313771,0.00190604,153592,5794,111139,5787,19.03762594,21.28936808,1764826,2958932,1973567,3036138,0.1,0.9231,0.479,0.61,0.5922,0.6
mkd,fra,11.5,83969,0.09042008,0.002195818,0.057034746,0.002058428,137535,5767,98246,5764,18.11462564,20.51428503,1521067,2626356,1722564,2800195,0.1,0.9375,0.5006,0.66,0.5456,0.6
mkd,fra,10,,,,,,,,,,,,,,,,0.1,0.9375,0.5006,0.66,0.5456,0.6
mkd,glg,5.4,35727,0.127078351,0.004575542,0.092834811,0.004574867,88200,5416,68236,5422,19.42676407,20.57340387,694060,1183685,735026,1185171,0.1,0.9231,0.4828,0.7,0.0002,0.6
mkd,heb,4,42893,0.115732405,0.00431062,0.141958218,0.00433078,86007,5538,92857,5374,17.32576411,15.24992423,743154,1284734,654115,1240885,0.1,1,0.5654,0.65,0.0002,0.6
mkd,hrv,12.6,52353,0.102554632,0.003076232,0.132334396,0.002967461,106624,5544,126867,5544,19.85903387,18.3119401,1039680,1802205,958685,1868264,0,0.5,0.2983,0.68,0.0002,0.4
mkd,hun,3.7,47880,0.114300836,0.003967275,0.166535011,0.003764779,94590,5547,121855,5466,17.28389724,15.28212197,827553,1398189,731708,1451878,0,1,0.4278,0.62,0.5922,0.6
mkd,ind,8.9,55991,0.09674293,0.002826168,0.069235825,0.003070929,113894,5590,78157,5691,21.02632566,20.16131164,1177285,1977943,1128852,1853185,0.5,1,0.3444,0.58,0.5687,0.5
mkd,ita,11.1,73015,0.094982243,0.002349787,0.067035162,0.002148433,132037,5685,103025,5776,19.03886873,21.04882558,1390123,2419368,1536880,2688471,0,0.9,0.4473,0.56,0.0002,0.5
mkd,jpn,3.5,48010,0.113682874,0.004302172,0.369273243,0.003362436,86326,5409,100987,4633,15.8166632,5.696209123,759358,1257272,273475,1377870,0.5,1,0.5839,0.81,0.6162,0.7
mkd,kor,4.7,26857,0.148169884,0.006937389,0.045102253,0.002201383,65895,5299,16329,1797,16.55903489,13.48043341,444726,763832,362044,816305,0.4,1,0.5861,0.75,0.641,0.7
mkd,nob,7.5,,,,,,,,,,,,,,,,0.1,1,0.589,0.6,0.5922,0.6
mkd,nld,6.7,53320,0.112237676,0.003860402,0.096252068,0.003888461,91658,5445,82617,5445,15.31586647,16.09789947,816642,1410475,858340,1400297,0.1,0.8571,0.5145,0.6,0.0002,0.5
mkd,pol,4.5,56928,0.110112417,0.003581364,0.142084757,0.00344885,98900,5550,116076,5464,15.77735034,14.35056563,898173,1549689,816949,1584296,0.1,0.5714,0.3697,0.57,0.6162,0.5
mkd,por,13.9,93291,0.082323418,0.001873045,0.056322429,0.001718372,158941,6058,117119,5890,20.69535111,22.28980287,1930690,3234306,2079438,3427662,0.1,0.9333,0.4296,0.52,0.0002,0.5
mkd,por,15.6,,,,,,,,,,,,,,,,0.1,0.9333,0.4296,0.52,0.0002,0.5
mkd,ron,8.3,56342,0.099399052,0.002915354,0.082539211,0.00264953,112276,5538,100066,5533,20.04806361,21.51760676,1129548,1899598,1212345,2088295,0,0.8889,0.4086,0.6,0.641,0.5
mkd,rus,7.5,88000,0.091761183,0.002194629,0.12170453,0.002001176,142375,5743,174466,5746,17.63161364,16.29001136,1551582,2616843,1433521,2871312,0.2,0.4,0.4147,0.6,0.6162,0.5
mkd,slk,3.5,29821,0.137152983,0.006116611,0.176967458,0.005915277,68341,5337,80179,5317,16.70913115,15.19305188,498283,872542,453072,898859,0,0.5714,0.6737,0.73,0.0002,0.7
mkd,slv,7.1,39973,0.116536174,0.004406073,0.14179878,0.004323849,86700,5527,99317,5450,18.61193806,17.52202737,743975,1254405,700408,1260451,0,0.4286,0.3753,0.52,0.0002,0.4
mkd,srp,3.7,106377,0.078525705,0.001650481,0.104810682,0.001465261,175236,6119,218398,5934,20.97798396,19.58823806,2231575,3707404,2083738,4049790,0,0.4286,0.6737,0.68,0.8278,0.8
mkd,swe,5.6,48072,0.114694084,0.00386435,0.119094056,0.00391006,94553,5533,94219,5472,17.14913047,16.45721002,824393,1431806,791131,1399467,0.1,0.8571,0.5797,0.63,0.0002,0.6
mkd,tur,2,43430,0.114521375,0.003971218,0.145013327,0.004491583,88875,5369,99287,5402,17.86912273,15.76502418,776056,1351978,684675,1202694,0,1,0.4533,0.78,0.5922,0.6
mkd,ukr,6.4,57515,0.106948005,0.00337955,0.139745809,0.002920132,106794,5701,129272,5499,17.36173172,16.08364774,998560,1686911,925051,1883134,0,0.5714,0.3926,0.53,0.0002,0.5
mkd,vie,10.9,57549,0.09619752,0.002681324,0.032327356,0.002278175,118476,5775,53336,5734,21.40073676,28.66899512,1231591,2153787,1649872,2516927,0.4,1,0.5611,0.58,0.5456,0.6
mkd,cmn,6.3,,,,,,,,,,,,,,,,0.4,1,0.5696,0.6,0.5687,0.6
mkd,zho,4.3,,,,,,,,,,,,,,,,0.4,1,0.5696,0.6,0.5687,0.6
mar,eng,2.6,124308,0.05178804,0.001357007,0.057576592,0.002134589,141503,5681,113752,6523,21.98047591,15.89329729,2732349,4186419,1975664,3055858,0.4,0.9,0.4513,0.7,0.5687,0.6
nob,ara,2.7,,,,,,,,,,,,,,,,1,1,0.5898,0.67,0.5922,0.6
nob,bul,8.5,,,,,,,,,,,,,,,,0.1,1,0.5964,0.56,0.3613,0.6
nob,ces,5.4,,,,,,,,,,,,,,,,0.1,1,0.6169,0.52,0.5922,0.6
nob,dan,32.7,,,,,,,,,,,,,,,,0,1,0.5898,0.22,0.5922,0.7
nob,deu,9.8,,,,,,,,,,,,,,,,0.1,1,0.5021,0.44,0.3862,0.5
nob,ell,8.9,,,,,,,,,,,,,,,,0.1,1,0.6329,0.57,0.4097,0.6
nob,eng,35.1,,,,,,,,,,,,,,,,0.1,1,0.4769,0.52,0.4477,0.5
nob,epo,9.5,,,,,,,,,,,,,,,,0.1,1,0.5898,0.69,0.5922,0.8
nob,spa,17,,,,,,,,,,,,,,,,0.1,1,0.6445,0.61,0.5064,0.6
nob,fra,14.6,,,,,,,,,,,,,,,,0.1,1,0.5505,0.51,0.3862,0.5
nob,glg,8,,,,,,,,,,,,,,,,0.1,1,0.6121,0.64,0.5922,0.6
nob,heb,3.1,,,,,,,,,,,,,,,,0.2,1,0.5833,0.6,0.5922,0.6
nob,hrv,3.9,,,,,,,,,,,,,,,,0.1,1,0.5577,0.73,0.5922,0.6
nob,hun,4.5,,,,,,,,,,,,,,,,0.1,1,0.5249,0.59,0.2871,0.5
nob,ind,9.9,,,,,,,,,,,,,,,,0.6,1,0.5251,0.63,0.4477,0.6
nob,ita,15,,,,,,,,,,,,,,,,0.1,1,0.639,0.56,0.5922,0.6
nob,jpn,5.5,,,,,,,,,,,,,,,,0.4,1,0.5904,0.68,0.4717,0.6
nob,kor,5.7,,,,,,,,,,,,,,,,0.4,1,0.4982,0.62,0.5319,0.6
nob,mkd,6.7,,,,,,,,,,,,,,,,0.1,1,0.589,0.6,0.5922,0.6
nob,pol,4.7,,,,,,,,,,,,,,,,0.1,1,0.6385,0.54,0.3613,0.6
nob,por,14.2,,,,,,,,,,,,,,,,0.1,1,0.5757,0.55,0.5922,0.6
nob,ron,9.5,,,,,,,,,,,,,,,,0.1,1,0.5961,0.46,0.4278,0.5
nob,rus,7.5,,,,,,,,,,,,,,,,0.2,1,0.6556,0.55,0.3613,0.6
nob,slk,3.2,,,,,,,,,,,,,,,,0.1,1,0.5898,0.67,0.5922,0.6
nob,slv,3.9,,,,,,,,,,,,,,,,0.1,1,0.5251,0.51,0.5922,0.6
nob,srp,0.6,,,,,,,,,,,,,,,,0.1,1,0.5898,0.57,0.8564,0.8
nob,swe,26.3,,,,,,,,,,,,,,,,0,1,0.4852,0.35,0.5922,0.5
nob,tur,1.9,,,,,,,,,,,,,,,,0.1,1,0.4958,0.68,0.2871,0.6
nob,ukr,6.2,,,,,,,,,,,,,,,,0.1,1,0.6226,0.46,0.5922,0.6
nob,vie,7.8,,,,,,,,,,,,,,,,0.4,1,0.61,0.68,0.4788,0.6
nld,ara,2.4,73006,0.092859449,0.002639734,0.124084971,0.002736563,118215,5696,136184,5520,17.43764896,15.03309317,1273053,2157793,1097506,2017129,1,1,0.6068,0.63,0.0002,0.6
nld,bul,8.2,84025,0.091457288,0.002477429,0.1000145,0.002607378,121879,5598,127606,5702,15.85995835,15.18446891,1332633,2259601,1275875,2186871,0.1,0.8571,0.5097,0.5,0.6162,0.5
nld,bos,2.9,45271,0.11703309,0.004954009,0.1708123,0.004617048,78198,5423,104525,5367,14.75933821,13.51701973,668170,1094669,611929,1162431,0.1,0.9,0.6068,0.54,0.0002,0.7
nld,ces,5.9,139344,0.077398631,0.001642006,0.108287747,0.001533391,175124,6017,218542,5957,16.23768515,14.48329315,2262624,3664420,2018160,3884853,0,0.8571,0.4427,0.51,0.0002,0.5
nld,dan,14.2,110077,0.079776418,0.00200423,0.093575385,0.002058509,143823,5852,157704,5824,16.37786277,15.31032822,1802826,2919824,1685315,2829232,0,0.7,0.6068,0.47,0.0002,0.7
nld,deu,16.1,472831,0.050748352,0.000565248,0.058572935,0.000559781,439845,7887,492111,8085,18.33039289,17.7688836,8667178,13953169,8401679,14443138,0,0.2857,0.3086,0.35,0.5456,0.4
